from,biomass,coal,gas,hydro,imports,nuclear,other,solar,wind
2023-08-30T11:30Z,4.4,0.0,36.9,0.4,8.5,15.6,0.0,17.6,16.6
2023-08-30T12:00Z,4.4,0.0,37.3,0.6,8.6,15.8,0.0,17.6,15.7
2023-08-30T12:30Z,4.5,0.0,38.5,0.6,7.8,16.2,0.0,17.1,15.3
2023-08-30T13:00Z,4.5,0.0,38.8,0.5,7.9,16.4,0.0,16.9,15.0
2023-08-30T13:30Z,4.4,0.0,39.0,0.5,8.5,16.3,0.0,15.9,15.4
2023-08-30T14:00Z,4.4,0.0,38.1,0.6,8.5,16.2,0.0,15.1,17.2
2023-08-30T14:30Z,4.3,0.0,37.7,1.1,9.3,15.9,0.0,13.9,17.7
2023-08-30T15:00Z,4.4,0.0,40.1,1.5,9.4,16.0,0.0,12.1,16.6
2023-08-30T15:30Z,4.3,0.0,42.7,1.6,9.9,15.8,0.0,10.4,15.2
2023-08-30T16:00Z,4.2,0.0,43.8,2.1,9.9,15.6,0.0,8.5,15.9
2023-08-30T16:30Z,4.3,0.0,45.6,2.5,9.7,15.8,0.0,6.6,15.5
2023-08-30T17:00Z,4.4,0.0,46.1,3.2,9.9,16.1,0.0,4.5,15.9
2023-08-30T17:30Z,4.5,0.0,47.9,3.1,9.5,16.3,0.0,2.5,16.3
2023-08-30T18:00Z,4.5,0.0,48.2,3.1,9.5,16.6,0.0,1.0,17.1
2023-08-30T18:30Z,4.7,0.0,50.5,2.6,8.2,17.0,0.0,0.1,16.9
2023-08-30T19:00Z,4.7,0.0,51.7,2.0,8.1,17.3,0.0,0.1,16.0
2023-08-30T19:30Z,4.9,0.0,53.2,2.1,5.9,18.1,0.0,0.1,15.7
2023-08-30T20:00Z,4.8,0.0,53.8,2.0,6.1,18.9,0.0,0.1,14.3
2023-08-30T20:30Z,4.7,0.0,55.6,1.5,5.2,19.3,0.0,0.0,13.7
2023-08-30T21:00Z,5.5,0.0,54.1,1.3,5.5,20.4,0.0,0.1,13.1
2023-08-30T21:30Z,5.2,0.0,53.6,1.1,5.8,21.7,0.0,0.0,12.7
2023-08-30T22:00Z,4.8,0.0,52.7,0.6,6.0,22.5,0.0,0.2,13.2
2023-08-30T22:30Z,4.9,0.0,53.2,0.5,6.1,22.5,0.0,0.0,12.7
2023-08-30T23:00Z,4.9,0.0,53.5,0.5,6.1,23.1,0.0,0.0,11.9
2023-08-30T23:30Z,5.2,0.0,54.0,0.4,5.6,23.5,0.0,0.0,11.3
2023-08-31T00:00Z,5.4,0.0,54.5,0.4,5.5,23.8,0.0,0.0,10.5
2023-08-31T00:30Z,5.9,0.0,54.9,0.4,4.4,24.0,0.0,0.0,10.4
2023-08-31T01:00Z,5.9,0.0,55.0,0.4,4.4,24.4,0.0,0.0,10.0
2023-08-31T01:30Z,5.5,0.0,54.0,0.3,5.5,24.5,0.0,0.0,10.1
2023-08-31T02:00Z,5.4,0.0,54.0,0.3,5.6,24.5,0.0,0.0,10.2
2023-08-31T02:30Z,5.0,0.0,54.0,0.3,5.5,24.7,0.0,0.0,10.4
2023-08-31T03:00Z,4.9,0.0,54.2,0.4,5.6,24.3,0.0,0.5,10.1
2023-08-31T03:30Z,4.7,0.0,55.8,0.5,6.4,23.2,0.0,0.0,9.3
2023-08-31T04:00Z,4.4,0.0,57.3,1.0,6.2,22.2,0.0,0.5,8.4
2023-08-31T04:30Z,4.3,0.0,58.9,1.6,6.3,21.2,0.0,0.0,7.7
2023-08-31T05:00Z,4.4,0.0,59.8,1.9,6.0,20.2,0.0,0.5,7.1
2023-08-31T05:30Z,4.3,0.0,59.5,2.3,6.4,20.2,0.0,0.5,6.9
2023-08-31T06:00Z,5.0,0.0,59.0,2.0,6.2,19.5,0.0,1.7,6.6
2023-08-31T06:30Z,4.5,0.0,52.9,1.5,13.6,18.3,0.0,3.0,6.2
2023-08-31T07:00Z,4.8,0.0,51.8,1.4,13.9,17.7,0.0,4.4,6.1
2023-08-31T07:30Z,4.7,0.0,48.4,1.3,16.7,17.2,0.0,5.8,5.9
2023-08-31T08:00Z,4.7,0.0,47.8,1.1,16.6,17.1,0.0,7.1,5.8
2023-08-31T08:30Z,4.7,0.0,48.1,1.0,14.8,16.9,0.0,8.3,6.2
2023-08-31T09:00Z,4.6,0.0,46.8,1.0,14.6,16.7,0.0,9.6,6.7
2023-08-31T09:30Z,4.6,0.0,44.2,0.9,15.9,16.6,0.0,11.0,6.9
2023-08-31T10:00Z,4.5,0.0,43.4,0.8,15.8,16.5,0.0,12.0,7.0
2023-08-31T10:30Z,4.5,0.0,43.4,0.8,15.9,16.4,0.0,12.0,7.0
2023-08-31T11:00Z,4.4,0.0,42.6,0.7,16.1,16.2,0.0,12.6,7.4
