from,biomass,coal,gas,hydro,imports,nuclear,other,solar,wind
2023-06-27T07:00Z,2.7,0.0,39.9,0.8,18.2,17.0,0.0,5.5,15.9
2023-06-27T07:30Z,2.6,0.0,38.1,0.5,18.3,16.4,0.0,6.4,17.7
2023-06-27T08:00Z,2.6,0.0,37.1,0.2,17.9,15.8,0.0,7.4,19.0
2023-06-27T08:30Z,2.6,0.0,36.7,0.2,16.1,15.3,0.0,8.2,21.0
2023-06-27T09:00Z,2.5,0.0,35.3,0.1,16.5,14.8,0.0,9.3,21.4
2023-06-27T09:30Z,2.4,0.0,33.8,0.1,16.8,14.7,0.0,10.5,21.6
2023-06-27T10:00Z,2.4,0.0,32.7,0.1,17.3,14.0,0.0,11.2,22.3
2023-06-27T10:30Z,2.3,0.0,31.6,0.1,17.9,13.6,0.0,11.2,23.3
2023-06-27T11:00Z,2.2,0.0,29.5,0.1,18.1,14.9,0.0,11.9,23.4
2023-06-27T11:30Z,2.1,0.0,27.6,0.1,18.4,16.5,0.0,11.8,23.6
2023-06-27T12:00Z,2.4,0.0,30.0,0.0,15.4,15.3,0.0,9.8,27.0
2023-06-27T12:30Z,2.5,0.0,30.1,0.0,12.2,15.8,0.0,10.1,29.3
2023-06-27T13:00Z,2.5,0.0,29.4,0.0,14.3,15.5,0.0,9.9,28.4
2023-06-27T13:30Z,2.5,0.1,29.4,0.0,14.6,15.5,0.0,9.1,28.8
2023-06-27T14:00Z,2.5,0.2,30.2,0.1,13.8,15.6,0.0,8.3,29.3
2023-06-27T14:30Z,2.4,0.5,33.8,0.1,12.3,15.3,0.0,7.1,28.5
2023-06-27T15:00Z,2.4,0.8,34.9,0.2,12.0,15.3,0.0,5.9,28.6
2023-06-27T15:30Z,2.4,1.0,37.3,0.2,10.6,15.1,0.0,4.9,28.4
2023-06-27T16:00Z,2.5,1.3,39.4,0.3,9.3,15.2,0.0,4.4,27.6
2023-06-27T16:30Z,2.5,1.4,42.0,0.5,7.7,15.5,0.0,3.7,26.8
2023-06-27T17:00Z,2.5,1.2,43.1,0.8,7.4,15.9,0.0,2.9,26.1
2023-06-27T17:30Z,2.5,1.0,41.0,1.1,9.5,16.0,0.0,2.1,26.9
2023-06-27T18:00Z,2.6,1.2,40.6,1.0,9.2,16.1,0.0,1.6,27.7
2023-06-27T18:30Z,2.6,1.4,42.8,1.0,6.8,16.2,0.0,1.0,28.2
2023-06-27T19:00Z,2.6,1.5,42.6,0.8,6.6,16.3,0.0,0.5,29.1
2023-06-27T19:30Z,2.6,1.5,45.1,0.7,4.7,16.6,0.0,0.2,28.6
2023-06-27T20:00Z,2.6,1.5,45.1,0.9,4.7,16.6,0.0,0.0,28.6
2023-06-27T20:30Z,2.6,1.5,45.7,0.8,4.7,16.6,0.0,0.0,28.1
2023-06-27T21:00Z,2.7,1.3,44.9,0.7,4.7,17.0,0.0,0.0,28.7
2023-06-27T21:30Z,2.9,0.9,43.9,0.4,3.7,18.3,0.0,0.0,29.8
2023-06-27T22:00Z,3.0,0.3,44.1,0.1,3.5,18.9,0.0,0.0,30.1
2023-06-27T22:30Z,3.1,0.0,45.6,0.1,2.1,19.4,0.0,0.0,29.8
2023-06-27T23:00Z,3.1,0.0,46.6,0.1,1.9,19.7,0.0,0.0,28.7
2023-06-27T23:30Z,3.1,0.0,46.8,0.1,0.5,20.2,0.0,0.0,29.3
2023-06-28T00:00Z,3.2,0.0,46.7,0.1,0.4,20.4,0.0,0.0,29.3
2023-06-28T00:30Z,3.3,0.0,46.8,0.1,0.0,21.0,0.0,0.0,28.9
2023-06-28T01:00Z,3.4,0.0,47.5,0.1,0.0,21.4,0.0,0.0,27.6
2023-06-28T01:30Z,3.4,0.0,50.0,0.1,0.0,21.8,0.0,0.0,24.7
2023-06-28T02:00Z,3.4,0.0,51.0,0.1,0.1,22.1,0.0,0.1,23.2
2023-06-28T02:30Z,3.5,0.0,51.2,0.1,1.2,22.2,0.0,0.0,21.8
2023-06-28T03:00Z,3.5,0.0,52.6,0.1,1.5,22.3,0.0,0.1,20.1
2023-06-28T03:30Z,3.3,0.0,53.2,0.1,4.7,21.6,0.0,0.1,17.2
2023-06-28T04:00Z,3.3,0.0,54.5,0.1,5.2,21.5,0.0,0.1,15.4
2023-06-28T04:30Z,3.2,0.0,52.9,0.3,9.0,20.8,0.0,0.5,13.4
2023-06-28T05:00Z,3.0,0.0,54.9,0.8,8.9,19.5,0.0,1.0,11.9
2023-06-28T05:30Z,2.9,0.0,50.7,1.3,12.6,19.3,0.0,1.8,11.4
2023-06-28T06:00Z,2.9,0.0,50.6,1.8,12.5,19.2,0.0,1.7,11.3
2023-06-28T06:30Z,2.9,0.0,52.2,1.7,11.8,18.4,0.0,2.4,10.6
