from,biomass,coal,gas,hydro,imports,nuclear,other,solar,wind
2023-10-08T20:30Z,5.8,0.0,36.6,4.0,5.4,16.4,0.0,0.0,31.8
2023-10-08T21:00Z,5.4,0.0,33.4,4.0,5.8,17.3,0.0,0.0,34.1
2023-10-08T21:30Z,5.4,0.0,31.9,4.2,5.9,17.7,0.0,0.0,35.0
2023-10-08T22:00Z,5.5,0.0,28.9,4.4,6.2,18.5,0.0,0.0,36.6
2023-10-08T22:30Z,5.1,0.0,28.3,4.3,6.3,19.0,0.0,0.0,37.1
2023-10-08T23:00Z,6.2,0.0,27.6,4.2,6.4,19.3,0.0,0.0,36.3
2023-10-08T23:30Z,6.9,0.0,25.8,4.2,6.5,19.6,0.0,0.0,36.9
2023-10-09T00:00Z,6.8,0.0,26.3,4.2,6.6,19.7,0.0,0.3,36.1
2023-10-09T00:30Z,6.4,0.0,25.4,4.2,8.3,19.8,0.0,0.0,35.8
2023-10-09T01:00Z,6.3,0.0,25.5,4.2,8.4,19.8,0.0,0.3,35.7
2023-10-09T01:30Z,6.2,0.0,26.4,4.2,7.3,20.4,0.0,0.0,35.6
2023-10-09T02:00Z,6.0,0.0,26.9,4.2,7.3,20.5,0.0,0.1,35.1
2023-10-09T02:30Z,5.8,0.0,32.4,4.1,6.6,20.0,0.0,0.0,31.1
2023-10-09T03:00Z,5.4,0.0,33.2,4.3,6.5,19.7,0.0,0.0,30.8
2023-10-09T03:30Z,5.1,0.1,37.3,4.6,6.2,18.6,0.0,0.0,28.1
2023-10-09T04:00Z,5.4,0.3,43.1,4.5,5.9,17.6,0.0,0.0,23.2
2023-10-09T04:30Z,5.2,0.2,45.5,4.1,5.4,16.3,0.0,0.0,23.2
2023-10-09T05:00Z,5.5,0.5,47.2,4.1,5.0,15.0,0.0,0.3,22.4
2023-10-09T05:30Z,6.4,0.9,49.9,3.7,4.7,14.1,0.0,0.0,20.3
2023-10-09T06:00Z,6.2,0.9,52.2,3.5,4.6,13.6,0.0,0.3,18.8
2023-10-09T06:30Z,5.5,0.8,52.8,3.4,7.0,13.2,0.0,0.3,17.0
2023-10-09T07:00Z,5.1,0.8,52.2,3.3,7.0,13.0,0.0,1.3,17.2
2023-10-09T07:30Z,5.0,1.0,51.8,3.3,6.8,12.9,0.0,2.3,16.8
2023-10-09T08:00Z,5.5,1.4,51.1,3.3,6.8,12.9,0.0,3.5,15.6
2023-10-09T08:30Z,6.6,1.5,50.0,3.2,6.3,12.8,0.0,5.3,14.3
2023-10-09T09:00Z,6.7,1.5,49.6,3.3,6.2,12.7,0.0,7.4,12.6
2023-10-09T09:30Z,6.6,1.4,51.6,3.3,4.7,12.4,0.0,9.5,10.4
2023-10-09T10:00Z,6.5,1.4,51.8,3.2,4.6,12.4,0.0,11.5,8.7
2023-10-09T10:30Z,6.4,1.4,50.4,3.1,5.0,12.3,0.0,13.3,8.1
2023-10-09T11:00Z,6.4,1.3,49.5,3.0,5.0,12.1,0.0,15.3,7.4
2023-10-09T11:30Z,6.5,1.2,48.0,2.8,5.6,12.2,0.0,16.3,7.4
2023-10-09T12:00Z,6.5,1.2,48.3,2.8,5.6,12.1,0.0,16.5,7.1
2023-10-09T12:30Z,6.5,1.5,49.3,3.1,4.9,12.1,0.0,16.2,6.4
2023-10-09T13:00Z,6.6,2.0,50.5,2.4,4.9,12.2,0.0,15.3,6.1
2023-10-09T13:30Z,6.5,2.5,51.6,2.7,5.4,12.1,0.0,13.9,5.5
2023-10-09T14:00Z,6.4,3.1,51.1,4.2,5.5,12.0,0.0,12.1,5.6
2023-10-09T14:30Z,6.4,3.6,48.6,4.7,8.7,11.9,0.0,9.8,6.2
2023-10-09T15:00Z,6.4,3.7,49.7,5.6,8.9,11.9,0.0,7.8,6.1
2023-10-09T15:30Z,6.6,3.8,47.9,6.9,10.4,12.3,0.0,5.9,6.2
2023-10-09T16:00Z,6.6,3.9,50.0,7.0,10.5,12.3,0.0,3.4,6.3
2023-10-09T16:30Z,6.8,4.1,51.5,7.5,9.3,12.6,0.0,1.2,6.9
2023-10-09T17:00Z,6.9,4.1,52.4,7.7,8.0,12.8,0.0,0.1,8.1
2023-10-09T17:30Z,6.8,3.7,53.0,7.2,7.7,12.7,0.0,0.1,8.8
2023-10-09T18:00Z,7.0,3.7,52.3,6.3,7.8,12.9,0.0,0.1,9.9
2023-10-09T18:30Z,7.0,3.9,53.4,5.1,6.6,13.0,0.0,0.0,11.0
2023-10-09T19:00Z,7.0,4.3,52.7,4.3,6.4,13.0,0.0,0.1,12.1
2023-10-09T19:30Z,7.0,4.2,53.1,3.9,6.5,13.1,0.0,0.0,12.2
2023-10-09T20:00Z,7.0,4.0,52.2,3.4,6.2,13.5,0.0,0.0,13.8
