from,biomass,coal,gas,hydro,imports,nuclear,other,solar,wind
2023-03-23T18:30Z,5.2,0.0,27.1,4.0,13.1,11.6,0.0,0.3,38.7
2023-03-23T19:00Z,4.8,0.0,26.3,3.9,13.2,11.9,0.0,0.1,39.7
2023-03-23T19:30Z,4.9,0.0,25.3,3.8,13.3,12.3,0.0,0.0,40.3
2023-03-23T20:00Z,4.6,0.0,21.3,3.6,14.4,12.9,0.0,0.0,43.4
2023-03-23T20:30Z,4.7,0.0,18.7,3.1,15.9,13.6,0.0,0.0,44.0
2023-03-23T21:00Z,4.5,0.0,17.3,2.5,16.6,14.5,0.0,0.0,44.6
2023-03-23T21:30Z,4.2,0.0,16.1,2.0,17.2,15.0,0.0,0.0,45.6
2023-03-23T22:00Z,4.2,0.0,15.9,1.6,16.9,15.0,0.0,0.0,46.4
2023-03-23T22:30Z,3.9,0.0,16.6,1.4,16.7,15.8,0.0,0.0,45.7
2023-03-23T23:00Z,4.2,0.0,17.1,1.2,14.3,16.3,0.0,0.0,46.8
2023-03-23T23:30Z,5.0,0.0,16.8,1.0,13.5,16.5,0.0,0.0,47.1
2023-03-24T00:00Z,4.8,0.0,16.6,0.7,15.2,16.6,0.0,0.0,46.2
2023-03-24T00:30Z,4.7,0.0,16.4,0.5,14.9,16.8,0.0,0.0,46.6
2023-03-24T01:00Z,4.8,0.0,16.7,0.4,13.9,17.1,0.0,0.0,47.0
2023-03-24T01:30Z,4.4,0.0,16.5,0.4,12.7,17.3,0.0,0.0,48.6
2023-03-24T02:00Z,4.4,0.0,16.0,0.4,12.1,17.6,0.0,0.0,49.5
2023-03-24T02:30Z,4.5,0.0,15.6,0.4,12.6,17.8,0.0,0.0,49.2
2023-03-24T03:00Z,4.4,0.0,15.1,0.4,12.6,17.9,0.0,0.0,49.6
2023-03-24T03:30Z,4.2,0.0,14.7,0.3,12.5,17.8,0.0,0.0,50.4
2023-03-24T04:00Z,4.2,0.0,15.4,0.4,11.1,17.6,0.0,0.0,51.2
2023-03-24T04:30Z,4.2,0.0,15.9,0.4,10.9,17.7,0.0,0.0,51.0
2023-03-24T05:00Z,4.1,0.0,15.9,0.5,9.9,17.7,0.0,0.0,51.9
2023-03-24T05:30Z,4.4,0.0,16.3,0.5,9.8,17.1,0.0,0.0,51.9
2023-03-24T06:00Z,4.9,0.0,15.6,0.7,10.6,16.3,0.0,0.7,51.2
2023-03-24T06:30Z,4.8,0.0,15.0,0.8,13.6,15.3,0.0,1.9,48.5
2023-03-24T07:00Z,4.2,0.0,13.3,0.9,17.7,15.0,0.0,3.6,45.3
2023-03-24T07:30Z,4.0,0.0,13.1,1.0,17.3,14.7,0.0,5.7,44.2
2023-03-24T08:00Z,4.7,0.0,11.6,1.0,17.0,14.2,0.0,7.7,43.9
2023-03-24T08:30Z,5.2,0.0,10.4,0.9,17.1,13.7,0.0,9.5,43.3
2023-03-24T09:00Z,5.1,0.0,10.4,0.8,16.3,13.5,0.0,10.9,43.0
2023-03-24T09:30Z,4.9,0.0,10.3,0.8,15.7,13.2,0.0,12.2,42.9
2023-03-24T10:00Z,4.7,0.0,9.9,0.7,15.2,13.3,0.0,13.2,42.9
2023-03-24T10:30Z,4.9,0.0,8.8,0.6,14.9,13.1,0.0,14.1,43.5
2023-03-24T11:00Z,5.0,0.0,8.7,0.6,14.9,12.9,0.0,14.5,43.5
2023-03-24T11:30Z,5.0,0.0,8.3,0.7,14.8,13.0,0.0,14.6,43.6
2023-03-24T12:00Z,5.0,0.0,7.9,0.8,14.5,13.1,0.0,14.5,44.1
2023-03-24T12:30Z,5.0,0.0,8.2,0.9,14.2,13.4,0.0,14.2,44.2
2023-03-24T13:00Z,4.6,0.0,8.4,0.8,14.0,13.3,0.0,14.1,44.7
2023-03-24T13:30Z,5.0,0.0,8.8,0.8,14.7,13.4,0.0,13.4,43.9
2023-03-24T14:00Z,4.9,0.0,9.2,0.9,15.1,13.6,0.0,12.6,43.7
2023-03-24T14:30Z,4.9,0.0,9.9,1.1,15.3,13.4,0.0,11.7,43.7
2023-03-24T15:00Z,5.0,0.0,10.4,1.5,15.3,13.7,0.0,10.5,43.6
2023-03-24T15:30Z,5.2,0.0,11.0,2.0,15.5,14.1,0.0,9.1,43.1
2023-03-24T16:00Z,5.8,0.0,12.0,2.4,15.4,14.3,0.0,7.6,42.6
2023-03-24T16:30Z,6.0,0.0,12.6,2.9,16.3,14.1,0.0,5.9,42.3
2023-03-24T17:00Z,6.2,0.0,13.8,3.3,16.1,13.9,0.0,4.2,42.5
2023-03-24T17:30Z,6.3,0.0,15.8,3.6,16.5,13.8,0.0,2.5,41.5
2023-03-24T18:00Z,6.0,0.0,17.0,3.7,16.7,13.9,0.0,1.2,41.4
