from,biomass,coal,gas,hydro,imports,nuclear,other,solar,wind
2023-08-31T02:30Z,5.0,0.0,54.0,0.3,5.5,24.7,0.0,0.0,10.4
2023-08-31T03:00Z,4.9,0.0,54.2,0.4,5.6,24.3,0.0,0.5,10.1
2023-08-31T03:30Z,4.7,0.0,55.8,0.5,6.4,23.2,0.0,0.0,9.3
2023-08-31T04:00Z,4.4,0.0,57.3,1.0,6.2,22.2,0.0,0.5,8.4
2023-08-31T04:30Z,4.3,0.0,58.9,1.6,6.3,21.2,0.0,0.0,7.7
2023-08-31T05:00Z,4.4,0.0,59.8,1.9,6.0,20.2,0.0,0.5,7.1
2023-08-31T05:30Z,4.3,0.0,59.5,2.3,6.4,20.2,0.0,0.5,6.9
2023-08-31T06:00Z,5.0,0.0,59.0,2.0,6.2,19.5,0.0,1.7,6.6
2023-08-31T06:30Z,4.5,0.0,52.9,1.5,13.6,18.3,0.0,3.0,6.2
2023-08-31T07:00Z,4.8,0.0,51.8,1.4,13.9,17.7,0.0,4.4,6.1
2023-08-31T07:30Z,4.7,0.0,48.4,1.1,16.7,17.2,0.0,6.0,5.9
2023-08-31T08:00Z,4.7,0.0,47.7,1.1,16.6,17.1,0.0,7.2,5.7
2023-08-31T08:30Z,4.7,0.0,48.0,1.0,14.8,16.9,0.0,8.5,6.2
2023-08-31T09:00Z,4.6,0.0,46.7,0.9,14.6,16.7,0.0,9.9,6.7
2023-08-31T09:30Z,4.6,0.0,44.0,0.9,15.8,16.5,0.0,11.4,6.8
2023-08-31T10:00Z,4.5,0.0,43.1,0.8,15.7,16.4,0.0,12.6,6.9
2023-08-31T10:30Z,4.5,0.0,42.0,0.7,16.7,16.3,0.0,13.4,6.5
2023-08-31T11:00Z,4.4,0.0,42.0,0.6,16.7,16.2,0.0,13.5,6.6
2023-08-31T11:30Z,4.4,0.0,42.4,0.6,16.6,16.2,0.0,13.1,6.7
2023-08-31T12:00Z,4.5,0.0,42.7,0.7,16.6,16.3,0.0,12.1,7.0
2023-08-31T12:30Z,4.5,0.0,44.0,0.7,15.7,16.4,0.0,11.4,7.3
2023-08-31T13:00Z,4.5,0.0,44.8,0.7,15.6,16.4,0.0,10.3,7.8
2023-08-31T13:30Z,4.5,0.0,47.0,0.9,13.8,16.4,0.0,9.4,8.0
2023-08-31T14:00Z,4.5,0.0,48.0,1.1,13.7,16.3,0.0,8.5,8.0
2023-08-31T14:30Z,4.5,0.0,49.2,1.2,13.3,16.5,0.0,7.2,8.0
2023-08-31T15:00Z,4.5,0.0,50.0,1.4,13.2,16.3,0.0,6.1,8.6
2023-08-31T15:30Z,4.5,0.0,51.3,1.9,11.9,16.3,0.0,4.8,9.4
2023-08-31T16:00Z,4.5,0.0,51.7,2.5,11.7,16.3,0.0,3.7,9.6
2023-08-31T16:30Z,4.5,0.0,53.3,3.0,9.7,16.4,0.0,2.6,10.5
2023-08-31T17:00Z,4.5,0.0,53.5,3.0,9.8,16.6,0.0,1.7,11.0
2023-08-31T17:30Z,4.6,0.0,54.7,2.7,9.1,16.9,0.0,0.9,11.0
2023-08-31T18:00Z,4.7,0.0,54.9,2.4,9.2,17.2,0.0,0.4,11.1
2023-08-31T18:30Z,4.8,0.0,55.3,2.1,9.9,17.4,0.0,0.0,10.5
2023-08-31T19:00Z,4.8,0.0,55.8,1.7,9.9,17.5,0.0,0.0,10.3
2023-08-31T19:30Z,4.9,0.0,57.7,1.5,8.0,17.9,0.0,0.0,9.9
2023-08-31T20:00Z,5.0,0.0,57.3,1.3,8.1,18.5,0.0,0.0,9.8
2023-08-31T20:30Z,5.1,0.0,58.2,1.1,6.2,19.2,0.0,0.0,10.1
2023-08-31T21:00Z,5.3,0.0,57.0,0.8,6.6,20.2,0.0,0.0,10.1
2023-08-31T21:30Z,5.6,0.0,52.5,0.5,9.9,21.1,0.0,0.0,10.4
2023-08-31T22:00Z,5.8,0.0,51.0,0.5,10.4,22.0,0.0,0.0,10.2
2023-08-31T22:30Z,5.9,0.0,52.9,0.4,8.1,22.6,0.0,0.0,10.0
2023-08-31T23:00Z,6.1,0.0,52.6,0.4,8.2,23.2,0.0,0.1,9.4
2023-08-31T23:30Z,6.1,0.0,53.5,0.5,7.3,23.3,0.0,0.0,9.3
2023-09-01T00:00Z,6.2,0.0,53.4,0.4,7.2,23.5,0.0,0.1,9.2
2023-09-01T00:30Z,6.1,0.0,52.1,0.4,9.4,23.1,0.0,0.0,8.9
2023-09-01T01:00Z,6.1,0.0,51.6,0.3,9.6,23.2,0.0,0.0,9.2
2023-09-01T01:30Z,6.1,0.0,51.6,0.3,9.6,23.1,0.0,0.0,9.3
2023-09-01T02:00Z,6.4,0.0,49.0,0.3,11.2,23.8,0.0,0.0,9.3
