from,biomass,coal,gas,hydro,imports,nuclear,other,solar,wind
2023-04-05T23:00Z,8.8,0.0,50.7,0.6,5.4,17.0,0.0,0.0,17.5
2023-04-05T23:30Z,8.7,0.0,47.8,0.5,6.7,16.7,0.0,0.0,19.6
2023-04-06T00:00Z,8.6,0.0,46.8,0.5,6.7,16.5,0.0,0.0,20.9
2023-04-06T00:30Z,8.5,0.0,43.5,0.5,7.3,16.3,0.0,0.0,23.9
2023-04-06T01:00Z,8.5,0.0,40.9,0.5,7.1,16.3,0.0,0.0,26.6
2023-04-06T01:30Z,8.7,0.0,41.1,0.5,3.8,16.7,0.0,0.0,29.2
2023-04-06T02:00Z,8.4,0.0,41.0,0.5,3.7,16.6,0.0,0.0,29.7
2023-04-06T02:30Z,8.2,0.0,42.3,0.5,5.0,16.0,0.0,0.0,28.1
2023-04-06T03:00Z,8.2,0.0,41.8,0.6,5.0,15.8,0.0,0.0,28.5
2023-04-06T03:30Z,8.0,0.0,41.7,0.7,5.2,15.3,0.0,0.0,29.1
2023-04-06T04:00Z,7.6,0.0,41.7,1.3,5.2,14.8,0.0,0.0,29.4
2023-04-06T04:30Z,7.3,0.0,43.0,2.1,4.9,14.1,0.0,0.0,28.6
2023-04-06T05:00Z,7.2,0.0,44.5,2.5,4.7,13.9,0.0,0.0,27.3
2023-04-06T05:30Z,6.9,0.0,41.5,3.7,8.6,13.3,0.0,0.0,26.1
2023-04-06T06:00Z,6.7,0.0,42.1,3.7,8.9,12.9,0.0,0.4,25.3
2023-04-06T06:30Z,6.4,0.0,42.5,3.5,9.4,12.4,0.0,1.3,24.5
2023-04-06T07:00Z,6.3,0.1,42.5,3.1,9.5,12.2,0.0,2.4,23.9
2023-04-06T07:30Z,6.2,0.2,39.8,2.4,12.5,11.9,0.0,4.0,23.0
2023-04-06T08:00Z,6.0,0.2,39.1,1.4,12.4,11.7,0.0,5.9,23.3
2023-04-06T08:30Z,6.0,0.0,37.7,1.2,11.2,11.7,0.0,8.2,24.0
2023-04-06T09:00Z,6.0,0.0,34.5,1.1,11.2,11.7,0.0,10.3,25.2
2023-04-06T09:30Z,6.0,0.0,32.2,0.8,11.0,11.7,0.0,11.8,26.6
2023-04-06T10:00Z,5.9,0.0,30.1,0.7,10.8,11.6,0.0,12.7,28.2
2023-04-06T10:30Z,5.8,0.0,29.1,0.6,10.2,11.4,0.0,13.4,29.5
2023-04-06T11:00Z,5.6,0.0,28.4,0.6,10.1,11.4,0.0,14.1,29.8
2023-04-06T11:30Z,5.3,0.0,27.7,0.6,8.1,11.7,0.0,14.5,32.1
2023-04-06T12:00Z,5.4,0.0,25.5,0.6,8.0,11.8,0.0,15.8,32.9
2023-04-06T12:30Z,5.4,0.0,22.4,0.6,9.6,11.8,0.0,16.3,33.9
2023-04-06T13:00Z,5.3,0.0,22.1,0.6,9.4,12.0,0.0,15.8,34.9
2023-04-06T13:30Z,5.6,0.0,27.3,0.6,4.0,12.1,0.0,15.1,35.3
2023-04-06T14:00Z,5.5,0.0,27.6,0.6,3.9,12.1,0.0,13.8,36.4
2023-04-06T14:30Z,5.4,0.0,31.5,0.6,4.0,11.8,0.0,12.5,34.1
2023-04-06T15:00Z,5.3,0.0,34.9,0.8,4.1,11.6,0.0,10.9,32.4
2023-04-06T15:30Z,5.3,0.0,37.4,0.9,4.2,11.7,0.0,9.2,31.2
2023-04-06T16:00Z,5.4,0.0,40.0,1.2,4.2,11.8,0.0,7.5,29.9
2023-04-06T16:30Z,5.7,0.0,42.3,1.6,4.9,11.7,0.0,5.9,27.9
2023-04-06T17:00Z,6.2,0.0,42.7,1.6,5.3,12.0,0.0,4.5,27.6
2023-04-06T17:30Z,6.1,0.0,42.4,1.4,9.6,11.9,0.0,2.6,26.0
2023-04-06T18:00Z,6.0,0.0,43.5,1.4,10.0,12.2,0.0,0.9,26.0
2023-04-06T18:30Z,6.1,0.0,41.6,1.5,11.6,12.1,0.0,0.0,27.2
2023-04-06T19:00Z,6.3,0.0,40.9,1.9,11.6,12.2,0.0,0.0,27.1
2023-04-06T19:30Z,6.6,0.0,42.8,2.1,8.8,13.0,0.0,0.0,26.7
2023-04-06T20:00Z,6.9,0.0,42.5,2.1,8.9,13.4,0.0,0.0,26.0
2023-04-06T20:30Z,7.3,0.0,42.8,1.6,6.5,14.1,0.0,0.0,27.8
2023-04-06T21:00Z,7.5,0.0,41.2,1.5,6.5,14.4,0.0,0.1,28.9
2023-04-06T21:30Z,7.8,0.0,40.2,1.6,5.0,15.2,0.0,0.0,30.1
2023-04-06T22:00Z,8.1,0.0,38.1,1.9,5.1,15.8,0.0,0.0,30.9
2023-04-06T22:30Z,8.1,0.0,38.1,2.1,5.1,15.8,0.0,0.0,30.8
