from,biomass,coal,gas,hydro,imports,nuclear,other,solar,wind
2023-05-11T09:30Z,4.1,0.0,54.1,0.7,11.7,11.4,0.0,15.5,2.5
2023-05-11T10:00Z,4.0,0.0,53.4,0.3,11.6,11.3,0.0,16.7,2.7
2023-05-11T10:30Z,3.9,0.0,52.2,0.2,12.8,11.1,0.0,17.0,2.8
2023-05-11T11:00Z,4.0,0.0,51.3,0.2,13.0,11.1,0.0,17.5,3.0
2023-05-11T11:30Z,4.0,0.0,48.9,0.2,14.3,11.1,0.0,18.2,3.4
2023-05-11T12:00Z,4.0,0.0,48.0,0.1,14.3,11.1,0.0,18.6,3.8
2023-05-11T12:30Z,4.0,0.0,47.2,0.1,14.8,11.0,0.0,18.5,4.3
2023-05-11T13:00Z,4.0,0.0,46.7,0.1,15.4,11.2,0.0,17.8,4.8
2023-05-11T13:30Z,4.1,0.0,47.0,0.1,15.7,11.3,0.0,16.8,5.1
2023-05-11T14:00Z,4.1,0.0,48.1,0.2,15.6,11.3,0.0,15.2,5.6
2023-05-11T14:30Z,4.0,0.0,51.7,0.3,13.0,11.2,0.0,14.0,5.7
2023-05-11T15:00Z,4.0,0.0,52.8,0.5,12.9,11.1,0.0,13.0,5.7
2023-05-11T15:30Z,4.0,0.0,52.7,0.9,14.0,11.1,0.0,11.4,6.0
2023-05-11T16:00Z,4.0,0.0,53.4,2.3,14.1,11.1,0.0,9.4,5.8
2023-05-11T16:30Z,4.1,0.0,55.2,3.0,12.8,11.4,0.0,7.9,5.6
2023-05-11T17:00Z,4.1,0.0,55.0,4.8,12.7,11.3,0.0,6.4,5.8
2023-05-11T17:30Z,4.1,0.0,55.3,4.9,13.5,11.4,0.0,4.9,5.9
2023-05-11T18:00Z,4.2,0.0,55.8,4.9,14.3,11.5,0.0,3.3,6.1
2023-05-11T18:30Z,4.2,0.0,56.9,4.4,14.8,11.7,0.0,1.9,6.1
2023-05-11T19:00Z,4.3,0.0,58.6,3.1,14.9,12.0,0.0,0.5,6.5
2023-05-11T19:30Z,4.4,0.0,58.5,3.1,14.8,12.1,0.0,0.0,7.1
2023-05-11T20:00Z,4.5,0.0,57.4,2.8,15.0,12.5,0.0,0.0,7.7
2023-05-11T20:30Z,4.7,0.0,59.6,2.3,11.7,13.0,0.0,0.0,8.7
2023-05-11T21:00Z,4.9,0.0,58.9,0.8,12.1,13.5,0.0,0.0,9.9
2023-05-11T21:30Z,5.3,0.0,54.2,0.7,13.3,14.7,0.0,0.0,11.8
2023-05-11T22:00Z,5.6,0.0,49.4,0.5,16.1,15.4,0.0,0.0,13.1
2023-05-11T22:30Z,5.8,0.0,49.2,0.5,14.1,16.1,0.0,0.0,14.3
2023-05-11T23:00Z,6.0,0.0,47.5,0.5,14.2,16.3,0.0,0.0,15.5
2023-05-11T23:30Z,6.0,0.0,50.4,0.4,10.4,16.5,0.0,0.0,16.2
2023-05-12T00:00Z,5.9,0.0,49.5,0.4,10.7,16.3,0.0,0.1,17.2
2023-05-12T00:30Z,6.0,0.0,48.3,0.3,9.5,16.5,0.0,0.0,19.4
2023-05-12T01:00Z,6.1,0.0,46.5,0.3,8.8,16.8,0.0,0.1,21.4
2023-05-12T01:30Z,6.0,0.0,46.7,0.3,8.3,16.5,0.0,0.0,22.2
2023-05-12T02:00Z,5.9,0.0,46.3,0.3,8.1,16.1,0.0,0.0,23.3
2023-05-12T02:30Z,5.9,0.0,45.4,0.3,6.4,16.3,0.0,0.0,25.8
2023-05-12T03:00Z,5.6,0.0,44.3,0.1,6.4,16.1,0.0,0.1,27.4
2023-05-12T03:30Z,5.3,0.0,44.4,0.2,6.6,15.4,0.0,0.0,28.2
2023-05-12T04:00Z,5.3,0.0,43.5,0.4,6.2,15.1,0.0,0.1,29.4
2023-05-12T04:30Z,5.3,0.0,43.1,0.4,6.2,14.5,0.0,0.1,30.3
2023-05-12T05:00Z,5.0,0.0,44.0,0.7,5.9,13.6,0.0,0.7,30.1
2023-05-12T05:30Z,4.5,0.0,43.6,1.0,7.2,12.5,0.0,1.5,29.7
2023-05-12T06:00Z,4.4,0.0,42.5,1.3,6.9,11.9,0.0,2.6,30.4
2023-05-12T06:30Z,4.2,0.0,40.2,1.5,8.9,11.4,0.0,3.7,30.2
2023-05-12T07:00Z,4.2,0.0,38.2,1.5,9.5,11.2,0.0,5.4,29.9
2023-05-12T07:30Z,4.4,0.0,35.1,1.5,11.3,11.0,0.0,6.9,29.8
2023-05-12T08:00Z,4.4,0.0,35.2,1.3,11.3,11.1,0.0,6.9,29.8
2023-05-12T08:30Z,4.4,0.0,33.4,1.2,11.6,11.1,0.0,8.5,29.8
2023-05-12T09:00Z,4.3,0.0,33.0,1.2,11.2,11.0,0.0,9.9,29.5
