from,biomass,coal,gas,hydro,imports,nuclear,other,solar,wind
2023-04-12T18:00Z,4.2,0.0,25.6,6.1,9.1,13.8,0.0,0.5,40.8
2023-04-12T18:30Z,4.5,0.0,26.3,5.2,11.1,13.9,0.0,0.0,39.0
2023-04-12T19:00Z,4.7,0.0,26.0,3.9,11.3,14.2,0.0,0.0,39.8
2023-04-12T19:30Z,5.4,0.0,25.3,2.8,10.0,14.6,0.0,0.0,41.8
2023-04-12T20:00Z,6.3,0.0,23.5,2.0,10.7,15.2,0.0,0.1,42.1
2023-04-12T20:30Z,6.9,0.0,22.6,1.3,10.3,16.0,0.0,0.0,42.9
2023-04-12T21:00Z,7.3,0.0,19.7,1.1,10.7,16.7,0.0,0.0,44.5
2023-04-12T21:30Z,6.9,0.0,14.5,1.1,12.8,17.3,0.0,0.0,47.3
2023-04-12T22:00Z,5.7,0.0,12.6,1.1,13.1,17.9,0.0,0.1,49.4
2023-04-12T22:30Z,6.5,0.0,11.1,1.1,11.8,18.5,0.0,0.0,51.0
2023-04-12T23:00Z,7.0,0.0,10.5,1.1,12.2,18.4,0.0,0.0,50.9
2023-04-12T23:30Z,7.8,0.0,11.9,1.0,10.5,18.2,0.0,0.0,50.7
2023-04-13T00:00Z,8.0,0.0,12.7,1.0,10.4,18.2,0.0,0.0,49.8
2023-04-13T00:30Z,7.8,0.0,13.1,1.0,11.6,17.9,0.0,0.0,48.7
2023-04-13T01:00Z,7.9,0.0,11.0,1.0,11.7,18.3,0.0,0.3,49.8
2023-04-13T01:30Z,7.5,0.0,10.3,1.0,11.7,18.5,0.0,0.0,50.9
2023-04-13T02:00Z,7.0,0.0,10.2,1.0,11.6,18.4,0.0,0.0,51.9
2023-04-13T02:30Z,7.3,0.0,11.5,1.0,8.8,18.5,0.0,0.0,53.0
2023-04-13T03:00Z,7.3,0.0,10.7,1.1,8.6,18.6,0.0,0.0,53.8
2023-04-13T03:30Z,6.7,0.0,13.5,1.1,7.0,18.1,0.0,0.0,53.5
2023-04-13T04:00Z,6.5,0.0,16.2,1.4,6.7,17.6,0.0,0.0,51.6
2023-04-13T04:30Z,6.7,0.0,23.8,2.0,4.3,16.2,0.0,0.0,47.1
2023-04-13T05:00Z,6.5,0.0,26.7,2.4,4.1,15.4,0.0,0.0,44.9
2023-04-13T05:30Z,6.2,0.0,26.4,3.8,5.6,14.8,0.0,0.5,42.6
2023-04-13T06:00Z,6.1,0.0,25.7,3.4,5.6,14.4,0.0,2.1,42.7
2023-04-13T06:30Z,5.9,0.0,23.2,2.9,8.6,14.0,0.0,4.0,41.4
2023-04-13T07:00Z,5.9,0.0,23.0,2.1,8.8,13.8,0.0,6.1,40.2
2023-04-13T07:30Z,5.7,0.0,22.9,1.4,9.3,13.5,0.0,8.2,39.0
2023-04-13T08:00Z,5.8,0.0,20.8,1.2,9.3,13.5,0.0,10.4,39.0
2023-04-13T08:30Z,6.0,0.0,19.3,1.1,8.8,13.5,0.0,12.6,38.7
2023-04-13T09:00Z,5.9,0.0,18.2,1.0,8.8,13.4,0.0,14.5,38.1
2023-04-13T09:30Z,5.8,0.0,15.1,0.9,11.5,13.2,0.0,15.8,37.7
2023-04-13T10:00Z,5.3,0.0,14.4,1.0,11.7,13.3,0.0,17.1,37.3
2023-04-13T10:30Z,5.1,0.0,14.0,0.9,12.8,13.2,0.0,18.0,36.1
2023-04-13T11:00Z,5.6,0.0,13.2,0.8,12.8,13.1,0.0,18.7,35.9
2023-04-13T11:30Z,5.7,0.0,13.2,0.8,11.7,13.4,0.0,19.3,35.9
2023-04-13T12:00Z,5.9,0.0,13.8,0.8,11.6,13.4,0.0,19.5,35.0
2023-04-13T12:30Z,6.0,0.0,14.3,0.9,10.8,13.6,0.0,19.3,35.1
2023-04-13T13:00Z,6.0,0.0,14.7,1.0,10.6,13.7,0.0,18.3,35.8
2023-04-13T13:30Z,6.1,0.0,16.9,1.0,8.1,13.9,0.0,17.7,36.4
2023-04-13T14:00Z,6.0,0.0,18.2,1.0,7.8,13.8,0.0,16.7,36.4
2023-04-13T14:30Z,5.3,0.0,21.0,1.1,6.4,13.8,0.0,14.9,37.6
2023-04-13T15:00Z,5.4,0.0,24.0,1.4,6.5,13.4,0.0,13.0,36.3
2023-04-13T15:30Z,5.6,0.0,31.7,1.5,3.9,12.9,0.0,11.0,33.4
2023-04-13T16:00Z,5.7,0.0,35.0,2.2,3.8,12.7,0.0,8.6,31.9
2023-04-13T16:30Z,5.8,0.0,37.0,3.2,3.3,13.0,0.0,6.6,31.1
2023-04-13T17:00Z,5.8,0.0,39.6,4.3,3.3,13.1,0.0,4.7,29.3
2023-04-13T17:30Z,5.8,0.0,39.5,4.6,3.3,13.0,0.0,4.6,29.2
