from,biomass,coal,gas,hydro,imports,nuclear,other,solar,wind
2023-08-12T16:00Z,1.5,0.4,16.5,1.0,9.7,14.3,0.0,8.7,47.8
2023-08-12T16:30Z,1.6,0.5,20.6,1.4,6.9,14.5,0.0,7.1,47.4
2023-08-12T17:00Z,1.6,0.5,22.8,1.7,6.8,14.6,0.0,5.3,46.6
2023-08-12T17:30Z,1.7,0.5,23.4,2.3,6.6,15.0,0.0,3.6,47.0
2023-08-12T18:00Z,1.7,0.4,23.7,2.5,6.6,15.3,0.0,2.0,47.9
2023-08-12T18:30Z,1.7,0.3,24.7,2.4,7.0,15.4,0.0,0.9,47.6
2023-08-12T19:00Z,1.7,0.5,25.0,2.4,7.1,15.6,0.0,0.2,47.6
2023-08-12T19:30Z,1.7,0.4,25.3,2.2,7.0,15.6,0.0,0.2,47.5
2023-08-12T20:00Z,1.7,0.4,24.9,2.0,6.4,15.9,0.0,0.2,48.5
2023-08-12T20:30Z,1.7,0.3,25.3,1.5,6.0,16.1,0.0,0.0,49.1
2023-08-12T21:00Z,1.8,0.3,24.8,0.9,6.3,16.6,0.0,0.2,49.1
2023-08-12T21:30Z,1.8,0.4,20.2,0.8,10.0,16.9,0.0,0.0,49.8
2023-08-12T22:00Z,2.0,0.5,19.4,0.8,7.9,17.9,0.0,0.0,51.6
2023-08-12T22:30Z,2.0,0.4,19.1,0.7,9.6,17.8,0.0,0.0,50.4
2023-08-12T23:00Z,2.0,0.4,19.1,0.7,7.4,18.5,0.0,0.0,52.0
2023-08-12T23:30Z,2.0,0.3,19.0,0.7,8.0,18.5,0.0,0.0,51.5
2023-08-13T00:00Z,2.0,1.0,19.2,0.6,9.3,18.5,0.0,0.0,49.4
2023-08-13T00:30Z,2.1,1.0,19.7,0.4,9.2,18.8,0.0,0.0,48.7
2023-08-13T01:00Z,2.1,0.9,19.9,0.3,9.8,19.0,0.0,0.0,48.1
2023-08-13T01:30Z,2.2,0.7,20.4,0.2,10.6,19.1,0.0,0.0,46.8
2023-08-13T02:00Z,2.1,0.7,20.5,0.2,10.8,19.3,0.0,0.3,46.3
2023-08-13T02:30Z,2.1,0.6,19.9,0.1,11.2,19.3,0.0,0.0,46.8
2023-08-13T03:00Z,2.1,0.5,20.0,0.1,11.3,19.4,0.0,0.3,46.2
2023-08-13T03:30Z,2.2,0.6,21.1,0.2,11.7,20.0,0.0,0.0,44.2
2023-08-13T04:00Z,2.2,0.6,20.7,0.2,11.8,20.2,0.0,0.1,44.3
2023-08-13T04:30Z,2.2,0.5,21.2,0.2,12.0,20.5,0.0,0.3,43.2
2023-08-13T05:00Z,2.2,0.5,21.5,0.4,12.0,20.4,0.0,0.3,42.7
2023-08-13T05:30Z,2.1,0.6,20.4,1.2,14.7,19.5,0.0,1.4,40.3
2023-08-13T06:00Z,2.0,0.7,19.7,0.7,14.5,18.8,0.0,2.8,40.8
2023-08-13T06:30Z,1.9,0.6,19.8,1.8,16.0,17.4,0.0,4.4,38.3
2023-08-13T07:00Z,1.8,0.5,20.7,0.8,16.2,17.0,0.0,6.2,36.7
2023-08-13T07:30Z,1.7,0.5,18.1,1.0,18.2,16.5,0.0,7.6,36.3
2023-08-13T08:00Z,1.6,0.5,17.2,1.9,18.3,15.9,0.0,9.1,35.4
2023-08-13T08:30Z,1.7,0.5,16.8,2.4,17.0,15.8,0.0,11.1,34.9
2023-08-13T09:00Z,1.6,0.2,15.9,1.9,16.6,15.5,0.0,12.7,35.4
2023-08-13T09:30Z,1.6,0.1,16.4,1.5,18.0,14.9,0.0,14.0,33.6
2023-08-13T10:00Z,1.6,0.1,15.5,1.2,17.8,14.7,0.0,15.9,33.3
2023-08-13T10:30Z,1.5,0.0,12.8,0.9,18.5,14.6,0.0,17.6,34.0
2023-08-13T11:00Z,1.5,0.0,10.6,0.6,18.5,14.6,0.0,18.8,35.4
2023-08-13T11:30Z,1.5,0.0,10.1,0.4,18.2,14.6,0.0,19.1,36.1
2023-08-13T12:00Z,1.5,0.0,10.4,0.3,18.3,14.7,0.0,19.6,35.2
2023-08-13T12:30Z,1.5,0.1,11.5,0.2,17.7,14.9,0.0,18.8,35.3
2023-08-13T13:00Z,1.6,0.4,13.1,0.2,17.7,14.9,0.0,17.5,34.7
2023-08-13T13:30Z,1.6,0.7,14.1,0.2,16.2,15.1,0.0,16.5,35.7
2023-08-13T14:00Z,1.6,0.7,15.2,0.4,16.2,15.1,0.0,14.7,36.2
2023-08-13T14:30Z,1.5,0.5,16.1,0.5,17.4,14.5,0.0,12.9,36.6
2023-08-13T15:00Z,1.8,0.3,18.7,0.6,16.7,14.3,0.0,11.3,36.3
2023-08-13T15:30Z,1.8,0.4,18.9,0.7,15.3,14.6,0.0,11.5,36.8
