from,biomass,coal,gas,hydro,imports,nuclear,other,solar,wind
2023-06-26T04:00Z,2.1,0.0,23.5,0.4,7.5,22.1,0.0,0.3,44.1
2023-06-26T04:30Z,2.0,0.0,23.6,1.0,8.3,20.8,0.0,1.5,42.8
2023-06-26T05:00Z,2.4,0.0,22.8,1.5,9.4,19.7,0.0,3.1,41.2
2023-06-26T05:30Z,2.9,0.0,24.1,1.3,11.3,18.1,0.0,4.7,37.6
2023-06-26T06:00Z,2.8,0.0,23.1,1.3,11.5,17.6,0.0,6.7,37.0
2023-06-26T06:30Z,2.7,0.0,18.5,1.3,17.3,16.5,0.0,8.9,34.8
2023-06-26T07:00Z,2.6,0.0,20.7,0.9,17.0,16.0,0.0,11.1,31.8
2023-06-26T07:30Z,2.6,0.0,20.6,0.3,17.9,15.6,0.0,13.3,29.8
2023-06-26T08:00Z,2.6,0.0,19.2,0.1,17.6,15.4,0.0,15.1,29.9
2023-06-26T08:30Z,2.6,0.0,18.1,0.3,17.1,15.4,0.0,16.9,29.6
2023-06-26T09:00Z,2.6,0.0,17.5,0.5,17.2,15.3,0.0,17.8,29.1
2023-06-26T09:30Z,2.5,0.0,15.7,0.5,17.7,15.1,0.0,19.4,29.1
2023-06-26T10:00Z,2.4,0.0,16.3,0.5,17.3,15.0,0.0,20.9,27.6
2023-06-26T10:30Z,2.4,0.0,15.9,0.5,17.0,14.9,0.0,22.1,27.3
2023-06-26T11:00Z,2.5,0.0,15.5,0.5,16.5,14.8,0.0,23.0,27.2
2023-06-26T11:30Z,2.5,0.0,15.5,0.3,16.5,14.9,0.0,22.9,27.5
2023-06-26T12:00Z,2.5,0.0,15.2,0.0,16.3,14.9,0.0,23.3,27.7
2023-06-26T12:30Z,2.6,0.0,14.9,0.0,16.8,15.1,0.0,23.0,27.6
2023-06-26T13:00Z,2.5,0.0,15.4,0.0,16.9,15.1,0.0,22.1,27.9
2023-06-26T13:30Z,2.1,0.0,16.8,0.0,15.3,15.2,0.0,21.1,29.4
2023-06-26T14:00Z,2.1,0.0,18.2,0.0,14.9,15.2,0.0,19.9,29.7
2023-06-26T14:30Z,2.0,0.0,19.1,0.0,15.7,15.4,0.0,18.8,28.9
2023-06-26T15:00Z,2.5,0.0,21.6,0.1,15.9,15.1,0.0,17.3,27.5
2023-06-26T15:30Z,2.5,0.0,26.8,0.2,16.0,14.6,0.0,15.1,24.9
2023-06-26T16:00Z,2.4,0.0,31.0,0.3,15.5,14.6,0.0,12.6,23.6
2023-06-26T16:30Z,2.5,0.0,34.8,0.5,13.1,14.9,0.0,10.8,23.4
2023-06-26T17:00Z,2.5,0.0,35.7,1.3,14.0,14.9,0.0,8.8,22.8
2023-06-26T17:30Z,2.7,0.0,35.3,2.3,13.3,15.8,0.0,7.0,23.5
2023-06-26T18:00Z,2.8,0.0,37.0,2.7,12.9,16.4,0.0,5.1,23.1
2023-06-26T18:30Z,2.8,0.0,39.3,2.8,12.9,16.6,0.0,3.4,22.2
2023-06-26T19:00Z,2.9,0.0,40.4,2.4,15.3,16.9,0.0,1.9,20.2
2023-06-26T19:30Z,2.9,0.0,42.4,2.0,15.1,17.5,0.0,0.7,19.3
2023-06-26T20:00Z,3.0,0.0,42.8,1.5,14.4,18.0,0.0,0.1,20.3
2023-06-26T20:30Z,2.9,0.0,43.1,0.6,15.2,18.0,0.0,0.1,20.1
2023-06-26T21:00Z,3.2,0.0,43.2,0.2,13.4,19.3,0.0,0.1,20.6
2023-06-26T21:30Z,3.3,0.0,45.3,0.2,9.4,20.0,0.0,0.0,21.8
2023-06-26T22:00Z,3.4,0.0,43.0,0.1,11.5,20.5,0.0,0.1,21.5
2023-06-26T22:30Z,3.5,0.0,43.7,0.1,9.2,21.2,0.0,0.0,22.4
2023-06-26T23:00Z,3.6,0.0,42.8,0.1,9.1,21.7,0.0,0.0,22.7
2023-06-26T23:30Z,3.6,0.0,43.4,0.1,8.7,22.0,0.0,0.0,22.2
2023-06-27T00:00Z,4.0,0.0,46.3,0.2,1.4,24.1,0.0,0.1,24.0
2023-06-27T00:30Z,3.9,0.0,47.5,0.1,2.6,23.9,0.0,0.0,21.9
2023-06-27T01:00Z,4.0,0.0,48.7,0.1,2.5,24.4,0.0,0.1,20.1
2023-06-27T01:30Z,4.0,0.0,48.4,0.1,5.3,24.1,0.0,0.0,18.1
2023-06-27T02:00Z,4.0,0.0,50.2,0.2,3.4,24.7,0.0,0.1,17.5
2023-06-27T02:30Z,4.1,0.0,49.5,0.2,4.0,25.0,0.0,0.0,17.2
2023-06-27T03:00Z,4.1,0.0,49.6,0.3,4.0,24.9,0.0,0.0,17.2
2023-06-27T03:30Z,4.1,0.0,49.4,0.3,5.7,24.8,0.0,0.0,15.7
