from,biomass,coal,gas,hydro,imports,nuclear,other,solar,wind
2023-08-02T22:30Z,2.2,0.0,18.1,0.5,11.0,13.5,0.0,0.0,54.7
2023-08-02T23:00Z,2.1,0.0,19.5,0.5,9.9,13.7,0.0,0.0,54.3
2023-08-02T23:30Z,2.2,0.0,22.5,0.6,5.4,14.0,0.0,0.0,55.3
2023-08-03T00:00Z,2.0,0.0,22.7,0.5,10.8,13.1,0.0,0.0,50.8
2023-08-03T00:30Z,2.1,0.0,22.5,0.5,11.3,13.3,0.0,0.0,50.4
2023-08-03T01:00Z,2.1,0.0,22.0,0.5,11.1,13.6,0.0,0.0,50.8
2023-08-03T01:30Z,2.2,0.0,21.1,0.4,11.5,13.8,0.0,0.0,51.0
2023-08-03T02:00Z,2.2,0.0,21.7,0.4,11.5,13.8,0.0,0.0,50.4
2023-08-03T02:30Z,2.2,0.0,21.0,0.5,12.3,13.9,0.0,0.0,50.2
2023-08-03T03:00Z,2.1,0.0,22.5,0.5,12.0,13.7,0.0,0.0,49.1
2023-08-03T03:30Z,2.2,0.0,24.1,0.6,10.7,13.6,0.0,0.0,48.9
2023-08-03T04:00Z,2.2,0.0,24.6,0.8,10.4,13.5,0.0,0.0,48.5
2023-08-03T04:30Z,2.2,0.0,23.7,1.1,16.4,13.4,0.0,0.0,43.2
2023-08-03T05:00Z,2.3,0.0,23.3,1.4,15.8,12.7,0.0,0.7,43.8
2023-08-03T05:30Z,2.9,0.0,24.2,2.2,13.8,11.8,0.0,1.8,43.3
2023-08-03T06:00Z,3.7,0.0,23.7,3.0,13.2,11.2,0.0,3.0,42.2
2023-08-03T06:30Z,4.3,0.0,22.3,3.1,13.9,10.8,0.0,4.7,40.9
2023-08-03T07:00Z,5.0,0.0,20.7,2.8,15.3,10.3,0.0,6.1,39.8
2023-08-03T07:30Z,4.8,0.0,19.5,2.4,16.1,9.9,0.0,8.4,38.9
2023-08-03T08:00Z,4.6,0.0,18.8,1.8,16.0,9.7,0.0,10.6,38.5
2023-08-03T08:30Z,4.3,0.0,18.2,1.4,16.4,9.6,0.0,12.7,37.4
2023-08-03T09:00Z,4.3,0.0,17.9,1.3,17.1,9.4,0.0,14.5,35.5
2023-08-03T09:30Z,4.4,0.0,16.8,1.1,17.2,9.5,0.0,16.0,35.0
2023-08-03T10:00Z,4.3,0.0,16.9,1.0,17.4,9.6,0.0,16.4,34.4
2023-08-03T10:30Z,2.7,0.0,18.0,0.9,17.1,9.8,0.0,16.8,34.8
2023-08-03T11:00Z,2.7,0.0,19.0,0.5,16.9,9.7,0.0,16.7,34.5
2023-08-03T11:30Z,2.7,0.0,19.2,0.8,17.2,9.8,0.0,15.7,34.6
2023-08-03T12:00Z,2.8,0.0,18.9,1.3,17.1,10.0,0.0,15.1,34.8
2023-08-03T12:30Z,2.8,0.0,19.7,1.2,17.5,10.1,0.0,14.7,34.1
2023-08-03T13:00Z,3.6,0.0,20.6,1.1,17.1,10.1,0.0,14.6,32.9
2023-08-03T13:30Z,2.9,0.0,21.6,1.0,17.3,10.1,0.0,14.7,32.3
2023-08-03T14:00Z,2.7,0.0,22.8,0.9,16.9,9.9,0.0,14.4,32.2
2023-08-03T14:30Z,2.7,0.0,23.7,1.2,16.8,9.8,0.0,13.6,32.3
2023-08-03T15:00Z,2.6,0.0,25.1,1.4,16.8,9.5,0.0,12.4,32.3
2023-08-03T15:30Z,2.5,0.0,29.1,1.3,15.5,9.3,0.0,10.8,31.5
2023-08-03T16:00Z,2.5,0.0,30.6,1.5,15.9,9.3,0.0,9.3,30.8
2023-08-03T16:30Z,2.6,0.0,31.9,2.0,15.3,9.5,0.0,7.9,30.8
2023-08-03T17:00Z,2.7,0.0,32.6,1.9,15.5,9.7,0.0,6.4,31.2
2023-08-03T17:30Z,2.8,0.0,33.1,1.8,15.1,10.0,0.0,5.0,32.3
2023-08-03T18:00Z,2.8,0.0,33.9,1.8,15.4,10.2,0.0,3.3,32.5
2023-08-03T18:30Z,2.9,0.0,35.7,1.7,15.3,10.5,0.0,1.8,32.1
2023-08-03T19:00Z,2.9,0.0,36.5,1.6,15.5,10.6,0.0,0.6,32.3
2023-08-03T19:30Z,3.5,0.0,37.0,1.5,13.4,10.9,0.0,0.0,33.7
2023-08-03T20:00Z,4.2,0.0,36.3,1.6,12.7,11.2,0.0,0.0,34.0
2023-08-03T20:30Z,5.3,0.0,35.5,1.7,12.2,11.2,0.0,0.0,34.1
2023-08-03T21:00Z,5.7,0.0,34.4,1.8,11.8,11.3,0.0,0.1,34.9
2023-08-03T21:30Z,5.8,0.0,34.6,1.4,11.9,11.1,0.0,0.0,35.2
2023-08-03T22:00Z,5.1,0.0,30.2,1.0,19.3,11.4,0.0,0.0,33.0
