from,biomass,coal,gas,hydro,imports,nuclear,other,solar,wind
2023-09-16T20:00Z,5.0,1.5,40.9,1.8,8.0,18.5,0.0,0.0,24.4
2023-09-16T20:30Z,5.3,1.6,39.5,1.3,7.5,19.8,0.0,0.0,24.9
2023-09-16T21:00Z,5.3,1.3,38.3,0.8,7.9,20.6,0.0,0.0,25.8
2023-09-16T21:30Z,4.2,1.1,30.0,0.3,13.1,22.9,0.0,0.0,28.4
2023-09-16T22:00Z,3.7,1.1,28.1,0.3,13.8,23.9,0.0,0.0,29.1
2023-09-16T22:30Z,3.7,1.1,26.4,0.2,14.8,24.2,0.0,0.0,29.6
2023-09-16T23:00Z,3.9,1.2,24.9,0.2,15.0,24.6,0.0,0.0,30.2
2023-09-16T23:30Z,3.8,1.3,24.9,0.2,14.6,24.7,0.0,0.0,30.6
2023-09-17T00:00Z,3.7,1.1,24.1,0.2,14.6,24.7,0.0,0.0,31.5
2023-09-17T00:30Z,3.8,1.2,23.5,0.2,14.7,24.7,0.0,0.0,31.9
2023-09-17T01:00Z,3.9,1.3,22.8,0.2,14.7,24.6,0.0,0.0,32.5
2023-09-17T01:30Z,4.4,1.4,22.6,0.2,14.1,24.9,0.0,0.0,32.5
2023-09-17T02:00Z,3.9,1.6,22.6,0.2,14.0,25.0,0.0,0.0,32.6
2023-09-17T02:30Z,3.7,1.4,22.6,0.2,12.9,25.2,0.0,0.0,34.1
2023-09-17T03:00Z,4.0,1.1,22.8,0.2,12.7,25.0,0.0,0.3,33.9
2023-09-17T03:30Z,5.1,1.2,23.1,0.3,11.3,24.9,0.0,0.0,34.0
2023-09-17T04:00Z,5.2,1.4,22.4,0.3,11.1,24.6,0.0,0.3,34.7
2023-09-17T04:30Z,4.7,1.5,22.5,0.3,10.9,24.3,0.0,0.0,35.9
2023-09-17T05:00Z,5.1,1.3,21.6,0.3,11.0,24.1,0.0,0.1,36.6
2023-09-17T05:30Z,4.0,1.2,20.5,0.3,14.3,23.3,0.0,0.4,35.9
2023-09-17T06:00Z,3.9,1.4,21.3,0.3,14.2,22.9,0.0,0.4,35.6
2023-09-17T06:30Z,4.2,1.4,20.5,0.5,14.8,22.2,0.0,1.3,35.1
2023-09-17T07:00Z,5.0,1.5,19.6,0.9,15.2,21.2,0.0,2.6,33.8
2023-09-17T07:30Z,5.5,1.7,19.8,1.0,14.7,20.7,0.0,4.1,32.5
2023-09-17T08:00Z,5.2,1.8,20.4,1.1,14.1,19.9,0.0,5.4,32.1
2023-09-17T08:30Z,5.2,1.7,18.8,1.1,15.7,19.3,0.0,6.6,31.5
2023-09-17T09:00Z,5.1,1.7,20.3,0.9,15.4,18.8,0.0,7.4,30.5
2023-09-17T09:30Z,4.9,1.7,21.6,1.5,13.9,18.6,0.0,7.7,30.2
2023-09-17T10:00Z,4.9,1.7,21.4,1.9,13.7,18.3,0.0,8.0,30.2
2023-09-17T10:30Z,4.9,1.6,21.6,1.9,16.3,18.0,0.0,7.2,28.4
2023-09-17T11:00Z,4.8,1.6,23.3,1.9,16.5,18.0,0.0,6.9,27.0
2023-09-17T11:30Z,4.7,1.6,22.5,1.6,18.5,18.0,0.0,6.5,26.6
2023-09-17T12:00Z,4.7,1.6,22.5,1.4,18.7,18.1,0.0,6.5,26.6
2023-09-17T12:30Z,4.8,1.6,23.7,1.4,17.2,18.4,0.0,6.9,26.0
2023-09-17T13:00Z,4.9,1.6,25.3,1.2,17.2,18.4,0.0,6.4,25.1
2023-09-17T13:30Z,4.9,1.6,27.1,1.0,16.3,18.1,0.0,6.5,24.4
2023-09-17T14:00Z,4.8,1.8,28.7,1.2,16.0,17.8,0.0,6.4,23.4
2023-09-17T14:30Z,4.8,2.1,30.5,1.4,14.9,17.6,0.0,6.1,22.6
2023-09-17T15:00Z,4.8,2.5,32.0,2.0,12.8,17.7,0.0,5.9,22.3
2023-09-17T15:30Z,4.6,2.8,32.9,2.7,13.2,17.1,0.0,4.3,22.4
2023-09-17T16:00Z,4.6,2.9,33.4,2.9,13.1,17.0,0.0,3.2,22.9
2023-09-17T16:30Z,4.4,3.0,33.7,3.4,13.1,17.1,0.0,2.2,23.2
2023-09-17T17:00Z,4.0,3.0,34.0,3.7,13.1,17.1,0.0,1.1,23.9
2023-09-17T17:30Z,4.1,3.0,34.6,3.7,12.8,17.3,0.0,0.2,24.2
2023-09-17T18:00Z,4.6,3.0,34.6,3.2,12.8,17.3,0.0,0.0,24.5
2023-09-17T18:30Z,4.7,2.9,34.0,2.5,12.5,17.7,0.0,0.0,25.6
2023-09-17T19:00Z,4.8,2.8,33.4,2.0,12.8,18.0,0.0,0.0,26.3
2023-09-17T19:30Z,4.8,2.2,33.6,1.7,12.9,18.3,0.0,0.0,26.5
