from,biomass,coal,gas,hydro,imports,nuclear,other,solar,wind
2023-08-12T03:00Z,2.4,0.3,22.7,0.5,12.2,20.4,0.0,0.5,41.0
2023-08-12T03:30Z,2.5,0.3,23.6,0.6,10.5,21.1,0.0,0.0,41.2
2023-08-12T04:00Z,2.4,0.4,24.3,0.9,10.9,20.6,0.0,0.2,40.2
2023-08-12T04:30Z,2.4,0.4,22.3,1.0,11.7,20.5,0.0,0.5,41.2
2023-08-12T05:00Z,2.4,0.4,22.6,0.9,11.7,20.3,0.0,0.5,41.3
2023-08-12T05:30Z,2.3,0.4,21.8,0.7,11.7,19.9,0.0,1.8,41.4
2023-08-12T06:00Z,2.2,0.4,20.8,0.7,12.3,18.7,0.0,3.5,41.5
2023-08-12T06:30Z,2.1,0.4,20.2,0.8,14.1,18.0,0.0,5.0,39.5
2023-08-12T07:00Z,1.9,0.5,22.8,0.7,13.4,17.0,0.0,6.8,36.8
2023-08-12T07:30Z,1.9,0.4,19.7,0.7,13.2,16.4,0.0,8.9,38.8
2023-08-12T08:00Z,1.8,0.5,17.4,0.6,12.8,15.7,0.0,10.2,40.9
2023-08-12T08:30Z,1.7,0.5,15.2,0.5,14.5,15.2,0.0,11.1,41.2
2023-08-12T09:00Z,1.7,0.5,13.3,0.4,14.3,15.0,0.0,12.2,42.5
2023-08-12T09:30Z,1.7,0.6,14.3,0.4,12.2,14.7,0.0,13.0,43.2
2023-08-12T10:00Z,1.7,0.5,12.7,0.3,11.7,14.6,0.0,14.2,44.3
2023-08-12T10:30Z,1.6,0.4,11.6,0.3,12.4,14.3,0.0,15.3,44.0
2023-08-12T11:00Z,1.6,0.6,11.0,0.3,11.9,14.4,0.0,15.7,44.5
2023-08-12T11:30Z,1.7,0.8,11.2,0.3,8.9,14.7,0.0,16.8,45.5
2023-08-12T12:00Z,1.7,0.8,10.8,0.3,8.5,14.7,0.0,17.0,46.2
2023-08-12T12:30Z,1.7,0.8,11.4,0.2,6.8,14.6,0.0,17.3,47.3
2023-08-12T13:00Z,1.6,0.7,10.6,0.2,7.9,14.5,0.0,17.1,47.3
2023-08-12T13:30Z,1.6,0.6,11.7,0.2,8.2,14.2,0.0,16.5,46.9
2023-08-12T14:00Z,1.6,0.7,12.1,0.2,8.4,14.4,0.0,15.1,47.5
2023-08-12T14:30Z,1.6,0.8,12.0,0.1,8.6,14.7,0.0,14.3,48.0
2023-08-12T15:00Z,1.6,0.7,13.3,0.3,8.8,14.7,0.0,12.6,48.0
2023-08-12T15:30Z,1.5,0.5,15.0,0.7,9.7,14.5,0.0,10.8,47.2
2023-08-12T16:00Z,1.5,0.4,16.5,1.0,9.7,14.3,0.0,8.7,47.8
2023-08-12T16:30Z,1.6,0.5,20.6,1.4,6.9,14.5,0.0,7.1,47.4
2023-08-12T17:00Z,1.6,0.5,22.8,1.7,6.8,14.6,0.0,5.3,46.6
2023-08-12T17:30Z,1.7,0.5,23.4,2.3,6.6,15.0,0.0,3.6,47.0
2023-08-12T18:00Z,1.7,0.4,23.7,2.5,6.6,15.3,0.0,2.0,47.9
2023-08-12T18:30Z,1.7,0.3,24.7,2.4,7.0,15.4,0.0,0.9,47.6
2023-08-12T19:00Z,1.7,0.5,25.0,2.4,7.1,15.6,0.0,0.2,47.6
2023-08-12T19:30Z,1.7,0.4,25.3,2.2,7.0,15.6,0.0,0.2,47.5
2023-08-12T20:00Z,1.7,0.4,24.9,2.0,6.4,15.9,0.0,0.2,48.5
2023-08-12T20:30Z,1.7,0.3,25.3,1.5,6.0,16.1,0.0,0.0,49.1
2023-08-12T21:00Z,1.8,0.3,24.8,0.9,6.3,16.6,0.0,0.2,49.1
2023-08-12T21:30Z,1.8,0.4,20.2,0.8,10.0,16.9,0.0,0.0,49.8
2023-08-12T22:00Z,2.0,0.5,19.4,0.8,7.9,17.9,0.0,0.0,51.6
2023-08-12T22:30Z,2.0,0.4,19.1,0.7,9.6,17.8,0.0,0.0,50.4
2023-08-12T23:00Z,2.0,0.4,19.1,0.7,7.2,18.4,0.0,0.2,52.0
2023-08-12T23:30Z,2.0,0.3,19.2,0.7,7.2,18.6,0.0,0.0,51.9
2023-08-13T00:00Z,2.0,0.3,19.2,0.5,9.7,18.5,0.0,0.2,49.4
2023-08-13T00:30Z,2.1,0.4,19.7,0.4,9.7,18.8,0.0,0.0,48.9
2023-08-13T01:00Z,2.1,0.4,20.0,0.3,9.8,19.0,0.0,0.0,48.3
2023-08-13T01:30Z,2.2,0.4,20.4,0.3,10.6,19.1,0.0,0.0,46.9
2023-08-13T02:00Z,2.1,0.4,20.5,0.3,10.8,19.2,0.0,0.0,46.6
2023-08-13T02:30Z,2.1,0.4,20.6,0.3,10.8,19.1,0.0,0.0,46.7
