from,biomass,coal,gas,hydro,imports,nuclear,other,solar,wind
2023-09-20T22:00Z,3.1,1.0,16.6,1.6,10.5,21.3,0.0,0.6,45.3
2023-09-20T22:30Z,2.9,1.0,16.1,1.6,8.7,21.8,0.0,0.0,47.8
2023-09-20T23:00Z,3.0,1.0,16.0,1.5,8.8,22.4,0.0,0.0,47.3
2023-09-20T23:30Z,3.0,1.0,17.5,1.5,8.2,22.7,0.0,0.0,46.1
2023-09-21T00:00Z,3.3,1.0,19.7,1.0,8.8,23.1,0.0,0.0,43.1
2023-09-21T00:30Z,3.4,1.0,20.2,0.7,6.7,23.6,0.0,0.0,44.4
2023-09-21T01:00Z,3.1,1.1,17.0,0.7,6.4,23.8,0.0,0.0,47.9
2023-09-21T01:30Z,3.2,1.1,13.8,1.1,7.4,24.4,0.0,0.0,49.0
2023-09-21T02:00Z,3.2,1.2,13.5,1.1,7.1,27.8,0.0,1.8,44.3
2023-09-21T02:30Z,3.4,1.1,17.4,1.1,8.2,24.5,0.0,0.0,44.4
2023-09-21T03:00Z,3.3,1.1,18.9,1.4,7.6,25.2,0.0,0.4,42.0
2023-09-21T03:30Z,3.6,1.1,20.2,1.5,6.7,24.9,0.0,0.0,42.0
2023-09-21T04:00Z,4.6,0.9,18.7,1.2,5.6,20.0,0.0,0.1,49.0
2023-09-21T04:30Z,5.8,1.0,26.4,2.5,6.3,22.1,0.0,0.0,36.0
2023-09-21T05:00Z,5.3,1.0,31.6,2.7,7.2,20.1,0.0,0.3,31.8
2023-09-21T05:30Z,5.0,1.2,34.5,2.8,8.4,18.8,0.0,0.3,29.1
2023-09-21T06:00Z,4.9,1.5,36.2,2.4,8.5,18.4,0.0,0.3,27.9
2023-09-21T06:30Z,4.8,1.5,36.2,2.3,8.5,18.0,0.0,1.9,26.9
2023-09-21T07:00Z,4.7,1.4,35.8,2.1,8.2,17.7,0.0,4.4,25.6
2023-09-21T07:30Z,4.5,1.3,34.0,1.8,9.1,17.1,0.0,7.7,24.5
2023-09-21T08:00Z,4.3,1.1,31.9,1.7,11.5,16.2,0.0,10.3,22.9
2023-09-21T08:30Z,4.3,0.9,31.6,1.6,9.8,16.2,0.0,13.5,22.2
2023-09-21T09:00Z,4.2,0.8,30.3,1.1,9.5,15.9,0.0,15.8,22.3
2023-09-21T09:30Z,4.2,0.9,30.8,1.2,6.2,15.8,0.0,17.8,23.1
2023-09-21T10:00Z,4.1,1.1,31.7,1.0,5.7,15.5,0.0,18.5,22.4
2023-09-21T10:30Z,4.1,1.2,32.1,0.9,6.0,15.4,0.0,18.2,22.1
2023-09-21T11:00Z,4.1,1.2,33.0,0.8,6.0,15.4,0.0,17.4,22.1
2023-09-21T11:30Z,4.1,1.3,33.3,0.9,5.9,15.5,0.0,16.6,22.4
2023-09-21T12:00Z,4.1,1.3,34.1,1.1,6.1,15.7,0.0,15.4,22.1
2023-09-21T12:30Z,4.1,1.3,34.0,1.1,7.4,15.6,0.0,14.9,21.6
2023-09-21T13:00Z,4.2,1.0,34.8,0.9,7.5,15.8,0.0,14.3,21.5
2023-09-21T13:30Z,4.3,0.9,35.0,1.0,8.0,16.2,0.0,13.1,21.5
2023-09-21T14:00Z,4.2,1.0,36.3,1.2,7.9,16.0,0.0,12.2,21.0
2023-09-21T14:30Z,4.1,1.4,37.6,1.5,9.5,15.6,0.0,10.5,19.7
2023-09-21T15:00Z,4.1,2.2,39.9,2.0,9.5,15.5,0.0,8.5,18.3
2023-09-21T15:30Z,4.1,2.6,42.8,2.9,7.7,15.6,0.0,6.7,17.6
2023-09-21T16:00Z,4.1,2.7,44.4,4.0,7.5,15.5,0.0,5.0,17.0
2023-09-21T16:30Z,4.2,2.8,45.4,4.8,6.3,15.9,0.0,3.5,17.2
2023-09-21T17:00Z,4.3,2.8,46.0,5.0,6.5,16.2,0.0,1.8,17.4
2023-09-21T17:30Z,4.3,2.8,44.0,4.7,10.7,16.1,0.0,0.4,17.0
2023-09-21T18:00Z,4.3,2.8,44.7,4.4,11.0,16.2,0.0,0.4,16.2
2023-09-21T18:30Z,4.3,2.6,41.5,4.3,12.8,16.1,0.0,0.2,18.2
2023-09-21T19:00Z,4.5,2.3,42.0,4.4,11.6,16.9,0.0,0.4,17.9
2023-09-21T19:30Z,4.7,2.0,42.8,4.5,9.7,17.9,0.0,0.0,18.4
2023-09-21T20:00Z,5.0,1.7,40.6,4.3,10.8,18.3,0.0,0.0,19.3
2023-09-21T20:30Z,5.0,1.6,40.8,4.1,10.9,18.2,0.0,0.0,19.5
2023-09-21T21:00Z,4.9,1.5,39.4,3.8,12.7,18.8,0.0,0.0,18.9
2023-09-21T21:30Z,5.5,1.5,41.6,3.3,7.5,20.2,0.0,0.0,20.5
