from,intensity.forecast,intensity.actual
2023-03-16T11:00Z,104,
2023-03-16T11:30Z,104,
2023-03-16T12:00Z,104,
2023-03-16T12:30Z,103,
2023-03-16T13:00Z,103,
2023-03-16T13:30Z,103,
2023-03-16T14:00Z,104,
2023-03-16T14:30Z,104,
2023-03-16T15:00Z,105,
2023-03-16T15:30Z,110,
2023-03-16T16:00Z,111,
2023-03-16T16:30Z,112,
2023-03-16T17:00Z,115,
2023-03-16T17:30Z,117,
2023-03-16T18:00Z,116,
2023-03-16T18:30Z,117,
2023-03-16T19:00Z,113,
2023-03-16T19:30Z,110,
2023-03-16T20:00Z,107,
2023-03-16T20:30Z,101,
2023-03-16T21:00Z,97,
2023-03-16T21:30Z,94,
2023-03-16T22:00Z,96,
2023-03-16T22:30Z,100,
2023-03-16T23:00Z,102,
2023-03-16T23:30Z,108,
2023-03-17T00:00Z,109,
2023-03-17T00:30Z,115,
2023-03-17T01:00Z,115,
2023-03-17T01:30Z,122,
2023-03-17T02:00Z,145,
2023-03-17T02:30Z,149,
2023-03-17T03:00Z,155,
2023-03-17T03:30Z,157,
2023-03-17T04:00Z,157,
2023-03-17T04:30Z,162,
2023-03-17T05:00Z,165,
2023-03-17T05:30Z,171,
2023-03-17T06:00Z,175,
2023-03-17T06:30Z,180,
2023-03-17T07:00Z,179,
2023-03-17T07:30Z,179,
2023-03-17T08:00Z,167,
2023-03-17T08:30Z,160,
2023-03-17T09:00Z,158,
2023-03-17T09:30Z,154,
2023-03-17T10:00Z,150,
2023-03-17T10:30Z,142,
2023-03-17T11:00Z,138,
2023-03-17T11:30Z,137,
2023-03-17T12:00Z,137,
2023-03-17T12:30Z,138,
2023-03-17T13:00Z,140,
2023-03-17T13:30Z,141,
2023-03-17T14:00Z,141,
2023-03-17T14:30Z,148,
2023-03-17T15:00Z,152,
2023-03-17T15:30Z,159,
2023-03-17T16:00Z,167,
2023-03-17T16:30Z,175,
2023-03-17T17:00Z,184,
2023-03-17T17:30Z,185,
2023-03-17T18:00Z,188,
2023-03-17T18:30Z,189,
2023-03-17T19:00Z,192,
2023-03-17T19:30Z,190,
2023-03-17T20:00Z,184,
2023-03-17T20:30Z,179,
2023-03-17T21:00Z,172,
2023-03-17T21:30Z,166,
2023-03-17T22:00Z,161,
2023-03-17T22:30Z,161,
2023-03-17T23:00Z,159,
2023-03-17T23:30Z,158,
2023-03-18T00:00Z,157,
2023-03-18T00:30Z,160,
2023-03-18T01:00Z,161,
2023-03-18T01:30Z,161,
2023-03-18T02:00Z,163,
2023-03-18T02:30Z,165,
2023-03-18T03:00Z,166,
2023-03-18T03:30Z,170,
2023-03-18T04:00Z,171,
2023-03-18T04:30Z,176,
2023-03-18T05:00Z,174,
2023-03-18T05:30Z,176,
2023-03-18T06:00Z,174,
2023-03-18T06:30Z,175,
2023-03-18T07:00Z,171,
2023-03-18T07:30Z,172,
2023-03-18T08:00Z,171,
2023-03-18T08:30Z,174,
2023-03-18T09:00Z,169,
2023-03-18T09:30Z,169,
2023-03-18T10:00Z,166,
2023-03-18T10:30Z,165,
