from,intensity.forecast,intensity.actual
2023-03-28T02:30Z,146,
2023-03-28T03:00Z,142,
2023-03-28T03:30Z,139,
2023-03-28T04:00Z,130,
2023-03-28T04:30Z,132,
2023-03-28T05:00Z,133,
2023-03-28T05:30Z,146,
2023-03-28T06:00Z,144,
2023-03-28T06:30Z,147,
2023-03-28T07:00Z,142,
2023-03-28T07:30Z,143,
2023-03-28T08:00Z,141,
2023-03-28T08:30Z,136,
2023-03-28T09:00Z,133,
2023-03-28T09:30Z,129,
2023-03-28T10:00Z,123,
2023-03-28T10:30Z,118,
2023-03-28T11:00Z,116,
2023-03-28T11:30Z,110,
2023-03-28T12:00Z,99,
2023-03-28T12:30Z,93,
2023-03-28T13:00Z,86,
2023-03-28T13:30Z,86,
2023-03-28T14:00Z,88,
2023-03-28T14:30Z,90,
2023-03-28T15:00Z,95,
2023-03-28T15:30Z,102,
2023-03-28T16:00Z,113,
2023-03-28T16:30Z,117,
2023-03-28T17:00Z,120,
2023-03-28T17:30Z,122,
2023-03-28T18:00Z,127,
2023-03-28T18:30Z,131,
2023-03-28T19:00Z,132,
2023-03-28T19:30Z,129,
2023-03-28T20:00Z,121,
2023-03-28T20:30Z,120,
2023-03-28T21:00Z,114,
2023-03-28T21:30Z,109,
2023-03-28T22:00Z,108,
2023-03-28T22:30Z,106,
2023-03-28T23:00Z,107,
2023-03-28T23:30Z,105,
2023-03-29T00:00Z,105,
2023-03-29T00:30Z,106,
2023-03-29T01:00Z,107,
2023-03-29T01:30Z,109,
2023-03-29T02:00Z,110,
2023-03-29T02:30Z,112,
2023-03-29T03:00Z,113,
2023-03-29T03:30Z,118,
2023-03-29T04:00Z,122,
2023-03-29T04:30Z,143,
2023-03-29T05:00Z,161,
2023-03-29T05:30Z,181,
2023-03-29T06:00Z,188,
2023-03-29T06:30Z,190,
2023-03-29T07:00Z,186,
2023-03-29T07:30Z,182,
2023-03-29T08:00Z,176,
2023-03-29T08:30Z,169,
2023-03-29T09:00Z,159,
2023-03-29T09:30Z,148,
2023-03-29T10:00Z,141,
2023-03-29T10:30Z,136,
2023-03-29T11:00Z,127,
2023-03-29T11:30Z,121,
2023-03-29T12:00Z,118,
2023-03-29T12:30Z,112,
2023-03-29T13:00Z,108,
2023-03-29T13:30Z,101,
2023-03-29T14:00Z,94,
2023-03-29T14:30Z,91,
2023-03-29T15:00Z,91,
2023-03-29T15:30Z,95,
2023-03-29T16:00Z,98,
2023-03-29T16:30Z,102,
2023-03-29T17:00Z,108,
2023-03-29T17:30Z,110,
2023-03-29T18:00Z,110,
2023-03-29T18:30Z,112,
2023-03-29T19:00Z,112,
2023-03-29T19:30Z,109,
2023-03-29T20:00Z,107,
2023-03-29T20:30Z,101,
2023-03-29T21:00Z,98,
2023-03-29T21:30Z,98,
2023-03-29T22:00Z,98,
2023-03-29T22:30Z,99,
2023-03-29T23:00Z,100,
2023-03-29T23:30Z,97,
2023-03-30T00:00Z,97,
2023-03-30T00:30Z,98,
2023-03-30T01:00Z,99,
2023-03-30T01:30Z,99,
2023-03-30T02:00Z,99,
