from,intensity.forecast,intensity.actual
2023-06-08T17:00Z,147,157
2023-06-08T17:30Z,142,157
2023-06-08T18:00Z,143,160
2023-06-08T18:30Z,142,163
2023-06-08T19:00Z,132,163
2023-06-08T19:30Z,132,168
2023-06-08T20:00Z,126,165
2023-06-08T20:30Z,121,164
2023-06-08T21:00Z,161,154
2023-06-08T21:30Z,160,135
2023-06-08T22:00Z,150,122
2023-06-08T22:30Z,133,120
2023-06-08T23:00Z,136,115
2023-06-08T23:30Z,139,111
2023-06-09T00:00Z,110,113
2023-06-09T00:30Z,112,104
2023-06-09T01:00Z,107,103
2023-06-09T01:30Z,114,107
2023-06-09T02:00Z,106,113
2023-06-09T02:30Z,108,116
2023-06-09T03:00Z,111,112
2023-06-09T03:30Z,104,116
2023-06-09T04:00Z,113,120
2023-06-09T04:30Z,109,120
2023-06-09T05:00Z,87,133
2023-06-09T05:30Z,112,128
2023-06-09T06:00Z,116,124
2023-06-09T06:30Z,119,122
2023-06-09T07:00Z,117,119
2023-06-09T07:30Z,120,111
2023-06-09T08:00Z,118,107
2023-06-09T08:30Z,110,106
2023-06-09T09:00Z,100,98
2023-06-09T09:30Z,101,91
2023-06-09T10:00Z,93,83
2023-06-09T10:30Z,91,83
2023-06-09T11:00Z,81,83
2023-06-09T11:30Z,83,81
2023-06-09T12:00Z,81,80
2023-06-09T12:30Z,80,77
2023-06-09T13:00Z,79,78
2023-06-09T13:30Z,76,81
2023-06-09T14:00Z,77,85
2023-06-09T14:30Z,82,88
2023-06-09T15:00Z,85,100
2023-06-09T15:30Z,88,115
2023-06-09T16:00Z,100,127
2023-06-09T16:30Z,130,131
