from,intensity.forecast,intensity.actual
2023-05-18T06:00Z,195,196
2023-05-18T06:30Z,191,197
2023-05-18T07:00Z,185,190
2023-05-18T07:30Z,192,183
2023-05-18T08:00Z,184,172
2023-05-18T08:30Z,177,163
2023-05-18T09:00Z,170,153
2023-05-18T09:30Z,154,146
2023-05-18T10:00Z,149,142
2023-05-18T10:30Z,137,144
2023-05-18T11:00Z,134,146
2023-05-18T11:30Z,129,147
2023-05-18T12:00Z,131,146
2023-05-18T12:30Z,130,150
2023-05-18T13:00Z,133,155
2023-05-18T13:30Z,153,160
2023-05-18T14:00Z,160,166
2023-05-18T14:30Z,167,173
2023-05-18T15:00Z,171,182
2023-05-18T15:30Z,184,190
2023-05-18T16:00Z,190,196
2023-05-18T16:30Z,197,195
2023-05-18T17:00Z,209,197
2023-05-18T17:30Z,207,204
2023-05-18T18:00Z,214,207
2023-05-18T18:30Z,212,208
2023-05-18T19:00Z,215,209
2023-05-18T19:30Z,221,211
2023-05-18T20:00Z,222,209
2023-05-18T20:30Z,220,219
2023-05-18T21:00Z,213,207
2023-05-18T21:30Z,217,197
2023-05-18T22:00Z,210,193
2023-05-18T22:30Z,191,197
2023-05-18T23:00Z,180,192
2023-05-18T23:30Z,181,194
2023-05-19T00:00Z,180,200
2023-05-19T00:30Z,204,207
2023-05-19T01:00Z,192,208
2023-05-19T01:30Z,211,206
2023-05-19T02:00Z,200,208
2023-05-19T02:30Z,210,213
2023-05-19T03:00Z,214,213
2023-05-19T03:30Z,219,212
2023-05-19T04:00Z,226,211
2023-05-19T04:30Z,225,211
2023-05-19T05:00Z,230,217
2023-05-19T05:30Z,225,223
