from,intensity.forecast,intensity.actual
2023-06-08T06:00Z,138,169
2023-06-08T06:30Z,137,162
2023-06-08T07:00Z,129,159
2023-06-08T07:30Z,118,153
2023-06-08T08:00Z,112,143
2023-06-08T08:30Z,106,140
2023-06-08T09:00Z,103,129
2023-06-08T09:30Z,97,116
2023-06-08T10:00Z,91,114
2023-06-08T10:30Z,87,113
2023-06-08T11:00Z,81,109
2023-06-08T11:30Z,112,103
2023-06-08T12:00Z,100,100
2023-06-08T12:30Z,98,106
2023-06-08T13:00Z,95,105
2023-06-08T13:30Z,104,116
2023-06-08T14:00Z,105,120
2023-06-08T14:30Z,115,121
2023-06-08T15:00Z,128,130
2023-06-08T15:30Z,134,145
2023-06-08T16:00Z,147,152
2023-06-08T16:30Z,147,156
2023-06-08T17:00Z,147,157
2023-06-08T17:30Z,142,157
2023-06-08T18:00Z,143,160
2023-06-08T18:30Z,142,163
2023-06-08T19:00Z,132,163
2023-06-08T19:30Z,132,167
2023-06-08T20:00Z,126,164
2023-06-08T20:30Z,121,164
2023-06-08T21:00Z,161,154
2023-06-08T21:30Z,160,135
2023-06-08T22:00Z,150,122
2023-06-08T22:30Z,133,120
2023-06-08T23:00Z,136,114
2023-06-08T23:30Z,139,110
2023-06-09T00:00Z,110,112
2023-06-09T00:30Z,112,104
2023-06-09T01:00Z,107,102
2023-06-09T01:30Z,114,106
2023-06-09T02:00Z,106,113
2023-06-09T02:30Z,108,115
2023-06-09T03:00Z,111,112
2023-06-09T03:30Z,104,115
2023-06-09T04:00Z,113,120
2023-06-09T04:30Z,109,116
2023-06-09T05:00Z,87,132
2023-06-09T05:30Z,112,126
