from,intensity.forecast,intensity.actual
2023-06-25T01:30Z,94,114
2023-06-25T02:00Z,91,107
2023-06-25T02:30Z,102,110
2023-06-25T03:00Z,95,107
2023-06-25T03:30Z,107,122
2023-06-25T04:00Z,104,121
2023-06-25T04:30Z,111,110
2023-06-25T05:00Z,114,116
2023-06-25T05:30Z,103,113
2023-06-25T06:00Z,107,112
2023-06-25T06:30Z,104,107
2023-06-25T07:00Z,103,102
2023-06-25T07:30Z,97,92
2023-06-25T08:00Z,94,87
2023-06-25T08:30Z,87,89
2023-06-25T09:00Z,81,90
2023-06-25T09:30Z,82,93
2023-06-25T10:00Z,79,96
2023-06-25T10:30Z,77,92
2023-06-25T11:00Z,81,90
2023-06-25T11:30Z,77,87
2023-06-25T12:00Z,76,84
2023-06-25T12:30Z,79,89
2023-06-25T13:00Z,75,93
2023-06-25T13:30Z,79,80
2023-06-25T14:00Z,84,77
2023-06-25T14:30Z,77,70
2023-06-25T15:00Z,76,75
2023-06-25T15:30Z,70,79
2023-06-25T16:00Z,77,91
2023-06-25T16:30Z,78,100
2023-06-25T17:00Z,91,101
2023-06-25T17:30Z,109,104
2023-06-25T18:00Z,104,106
2023-06-25T18:30Z,106,117
2023-06-25T19:00Z,104,120
2023-06-25T19:30Z,121,132
2023-06-25T20:00Z,125,140
2023-06-25T20:30Z,129,143
2023-06-25T21:00Z,136,145
2023-06-25T21:30Z,137,118
2023-06-25T22:00Z,140,114
2023-06-25T22:30Z,116,117
2023-06-25T23:00Z,117,106
2023-06-25T23:30Z,147,108
2023-06-26T00:00Z,153,105
2023-06-26T00:30Z,114,107
2023-06-26T01:00Z,108,104
