from,intensity.forecast,intensity.actual
2023-07-13T04:30Z,191,184
2023-07-13T05:00Z,194,197
2023-07-13T05:30Z,186,192
2023-07-13T06:00Z,193,194
2023-07-13T06:30Z,197,192
2023-07-13T07:00Z,191,191
2023-07-13T07:30Z,185,186
2023-07-13T08:00Z,186,182
2023-07-13T08:30Z,180,179
2023-07-13T09:00Z,180,177
2023-07-13T09:30Z,177,172
2023-07-13T10:00Z,175,167
2023-07-13T10:30Z,169,164
2023-07-13T11:00Z,165,159
2023-07-13T11:30Z,163,153
2023-07-13T12:00Z,158,150
2023-07-13T12:30Z,151,149
2023-07-13T13:00Z,145,150
2023-07-13T13:30Z,147,157
2023-07-13T14:00Z,150,162
2023-07-13T14:30Z,159,170
2023-07-13T15:00Z,175,177
2023-07-13T15:30Z,178,181
2023-07-13T16:00Z,180,184
2023-07-13T16:30Z,184,186
2023-07-13T17:00Z,188,189
2023-07-13T17:30Z,188,191
2023-07-13T18:00Z,194,196
2023-07-13T18:30Z,197,207
2023-07-13T19:00Z,201,212
2023-07-13T19:30Z,210,216
2023-07-13T20:00Z,213,218
2023-07-13T20:30Z,213,219
2023-07-13T21:00Z,217,212
2023-07-13T21:30Z,211,214
2023-07-13T22:00Z,209,210
2023-07-13T22:30Z,206,207
2023-07-13T23:00Z,208,207
2023-07-13T23:30Z,204,208
2023-07-14T00:00Z,206,212
2023-07-14T00:30Z,209,216
2023-07-14T01:00Z,216,223
2023-07-14T01:30Z,219,227
2023-07-14T02:00Z,220,230
2023-07-14T02:30Z,227,238
2023-07-14T03:00Z,228,239
2023-07-14T03:30Z,237,231
2023-07-14T04:00Z,231,231
