from,intensity.forecast,intensity.actual
2023-06-04T16:30Z,130,149.0
2023-06-04T17:00Z,148,156.0
2023-06-04T17:30Z,168,156.0
2023-06-04T18:00Z,162,161.0
2023-06-04T18:30Z,157,158.0
2023-06-04T19:00Z,157,157.0
2023-06-04T19:30Z,167,162.0
2023-06-04T20:00Z,168,161.0
2023-06-04T20:30Z,153,167.0
2023-06-04T21:00Z,154,163.0
2023-06-04T21:30Z,159,169.0
2023-06-04T22:00Z,146,166.0
2023-06-04T22:30Z,165,175.0
2023-06-04T23:00Z,170,177.0
2023-06-04T23:30Z,181,174.0
2023-06-05T00:00Z,181,175.0
2023-06-05T00:30Z,181,181.0
2023-06-05T01:00Z,177,181.0
2023-06-05T01:30Z,187,176.0
2023-06-05T02:00Z,182,176.0
2023-06-05T02:30Z,180,178.0
2023-06-05T03:00Z,176,172.0
2023-06-05T03:30Z,176,174.0
2023-06-05T04:00Z,175,180.0
2023-06-05T04:30Z,181,184.0
2023-06-05T05:00Z,192,192.0
2023-06-05T05:30Z,200,189.0
2023-06-05T06:00Z,197,192.0
2023-06-05T06:30Z,191,192.0
2023-06-05T07:00Z,196,192.0
2023-06-05T07:30Z,195,188.0
2023-06-05T08:00Z,197,182.0
2023-06-05T08:30Z,184,178.0
2023-06-05T09:00Z,174,176.0
2023-06-05T09:30Z,174,170.0
2023-06-05T10:00Z,172,166.0
2023-06-05T10:30Z,169,164.0
2023-06-05T11:00Z,165,157.0
2023-06-05T11:30Z,161,151.0
2023-06-05T12:00Z,150,147.0
2023-06-05T12:30Z,154,149.0
2023-06-05T13:00Z,150,147.0
2023-06-05T13:30Z,144,152.0
2023-06-05T14:00Z,146,154.0
2023-06-05T14:30Z,161,157.0
2023-06-05T15:00Z,164,163.0
2023-06-05T15:30Z,168,172.0
2023-06-05T16:00Z,166,
