from,intensity.forecast,intensity.actual
2023-03-17T06:30Z,137,181.0
2023-03-17T07:00Z,124,188.0
2023-03-17T07:30Z,125,195.0
2023-03-17T08:00Z,181,193.0
2023-03-17T08:30Z,185,188.0
2023-03-17T09:00Z,177,184.0
2023-03-17T09:30Z,180,184.0
2023-03-17T10:00Z,176,182.0
2023-03-17T10:30Z,179,179.0
2023-03-17T11:00Z,177,176.0
2023-03-17T11:30Z,175,177.0
2023-03-17T12:00Z,174,182.0
2023-03-17T12:30Z,173,181.0
2023-03-17T13:00Z,176,184.0
2023-03-17T13:30Z,178,179.0
2023-03-17T14:00Z,183,178.0
2023-03-17T14:30Z,177,184.0
2023-03-17T15:00Z,177,193.0
2023-03-17T15:30Z,191,197.0
2023-03-17T16:00Z,202,209.0
2023-03-17T16:30Z,200,218.0
2023-03-17T17:00Z,206,219.0
2023-03-17T17:30Z,217,222.0
2023-03-17T18:00Z,219,219.0
2023-03-17T18:30Z,220,218.0
2023-03-17T19:00Z,221,221.0
2023-03-17T19:30Z,220,222.0
2023-03-17T20:00Z,219,218.0
2023-03-17T20:30Z,218,212.0
2023-03-17T21:00Z,217,206.0
2023-03-17T21:30Z,208,188.0
2023-03-17T22:00Z,212,180.0
2023-03-17T22:30Z,187,169.0
2023-03-17T23:00Z,184,151.0
2023-03-17T23:30Z,181,147.0
2023-03-18T00:00Z,161,152.0
2023-03-18T00:30Z,167,158.0
2023-03-18T01:00Z,162,158.0
2023-03-18T01:30Z,167,156.0
2023-03-18T02:00Z,172,156.0
2023-03-18T02:30Z,172,162.0
2023-03-18T03:00Z,169,166.0
2023-03-18T03:30Z,171,160.0
2023-03-18T04:00Z,175,160.0
2023-03-18T04:30Z,177,162.0
2023-03-18T05:00Z,179,
2023-03-18T05:30Z,179,
2023-03-18T06:00Z,185,
