from,intensity.forecast,intensity.actual
2023-05-01T05:00Z,117,124
2023-05-01T05:30Z,118,135
2023-05-01T06:00Z,121,136
2023-05-01T06:30Z,135,137
2023-05-01T07:00Z,135,138
2023-05-01T07:30Z,138,137
2023-05-01T08:00Z,135,133
2023-05-01T08:30Z,136,131
2023-05-01T09:00Z,133,129
2023-05-01T09:30Z,129,126
2023-05-01T10:00Z,127,125
2023-05-01T10:30Z,129,124
2023-05-01T11:00Z,128,120
2023-05-01T11:30Z,122,118
2023-05-01T12:00Z,121,122
2023-05-01T12:30Z,122,123
2023-05-01T13:00Z,121,121
2023-05-01T13:30Z,129,126
2023-05-01T14:00Z,134,130
2023-05-01T14:30Z,140,140
2023-05-01T15:00Z,146,153
2023-05-01T15:30Z,154,162
2023-05-01T16:00Z,161,171
2023-05-01T16:30Z,178,175
2023-05-01T17:00Z,185,174
2023-05-01T17:30Z,186,175
2023-05-01T18:00Z,190,180
2023-05-01T18:30Z,185,176
2023-05-01T19:00Z,188,176
2023-05-01T19:30Z,182,184
2023-05-01T20:00Z,186,185
2023-05-01T20:30Z,191,195
2023-05-01T21:00Z,193,193
2023-05-01T21:30Z,188,209
2023-05-01T22:00Z,164,206
2023-05-01T22:30Z,202,214
2023-05-01T23:00Z,200,217
2023-05-01T23:30Z,205,209
2023-05-02T00:00Z,210,208
2023-05-02T00:30Z,219,203
2023-05-02T01:00Z,224,200
2023-05-02T01:30Z,217,208
2023-05-02T02:00Z,219,211
2023-05-02T02:30Z,212,216
2023-05-02T03:00Z,220,215
2023-05-02T03:30Z,226,239
2023-05-02T04:00Z,237,244
2023-05-02T04:30Z,261,238
