from,intensity.forecast,intensity.actual
2023-06-08T10:30Z,87,113.0
2023-06-08T11:00Z,81,109.0
2023-06-08T11:30Z,112,103.0
2023-06-08T12:00Z,100,100.0
2023-06-08T12:30Z,98,106.0
2023-06-08T13:00Z,95,105.0
2023-06-08T13:30Z,104,115.0
2023-06-08T14:00Z,105,120.0
2023-06-08T14:30Z,115,121.0
2023-06-08T15:00Z,128,130.0
2023-06-08T15:30Z,134,144.0
2023-06-08T16:00Z,147,151.0
2023-06-08T16:30Z,147,155.0
2023-06-08T17:00Z,147,157.0
2023-06-08T17:30Z,142,157.0
2023-06-08T18:00Z,143,160.0
2023-06-08T18:30Z,142,163.0
2023-06-08T19:00Z,132,163.0
2023-06-08T19:30Z,132,168.0
2023-06-08T20:00Z,126,165.0
2023-06-08T20:30Z,121,164.0
2023-06-08T21:00Z,161,154.0
2023-06-08T21:30Z,160,135.0
2023-06-08T22:00Z,150,122.0
2023-06-08T22:30Z,133,120.0
2023-06-08T23:00Z,136,115.0
2023-06-08T23:30Z,139,111.0
2023-06-09T00:00Z,110,113.0
2023-06-09T00:30Z,112,104.0
2023-06-09T01:00Z,107,103.0
2023-06-09T01:30Z,114,107.0
2023-06-09T02:00Z,106,113.0
2023-06-09T02:30Z,108,116.0
2023-06-09T03:00Z,111,112.0
2023-06-09T03:30Z,104,116.0
2023-06-09T04:00Z,113,120.0
2023-06-09T04:30Z,109,120.0
2023-06-09T05:00Z,87,133.0
2023-06-09T05:30Z,112,128.0
2023-06-09T06:00Z,116,124.0
2023-06-09T06:30Z,119,122.0
2023-06-09T07:00Z,117,119.0
2023-06-09T07:30Z,120,111.0
2023-06-09T08:00Z,118,107.0
2023-06-09T08:30Z,110,107.0
2023-06-09T09:00Z,100,99.0
2023-06-09T09:30Z,101,94.0
2023-06-09T10:00Z,93,
