from,intensity.forecast,intensity.actual
2023-06-30T14:00Z,99,91
2023-06-30T14:30Z,87,87
2023-06-30T15:00Z,86,91
2023-06-30T15:30Z,78,92
2023-06-30T16:00Z,84,91
2023-06-30T16:30Z,88,95
2023-06-30T17:00Z,93,93
2023-06-30T17:30Z,94,101
2023-06-30T18:00Z,95,94
2023-06-30T18:30Z,102,91
2023-06-30T19:00Z,94,93
2023-06-30T19:30Z,90,90
2023-06-30T20:00Z,91,86
2023-06-30T20:30Z,89,96
2023-06-30T21:00Z,85,87
2023-06-30T21:30Z,93,85
2023-06-30T22:00Z,80,83
2023-06-30T22:30Z,78,84
2023-06-30T23:00Z,73,87
2023-06-30T23:30Z,69,86
2023-07-01T00:00Z,64,83
2023-07-01T00:30Z,78,84
2023-07-01T01:00Z,69,83
2023-07-01T01:30Z,73,81
2023-07-01T02:00Z,72,81
2023-07-01T02:30Z,71,80
2023-07-01T03:00Z,72,81
2023-07-01T03:30Z,74,82
2023-07-01T04:00Z,70,81
2023-07-01T04:30Z,70,82
2023-07-01T05:00Z,72,82
2023-07-01T05:30Z,69,79
2023-07-01T06:00Z,71,80
2023-07-01T06:30Z,66,77
2023-07-01T07:00Z,69,80
2023-07-01T07:30Z,70,79
2023-07-01T08:00Z,69,79
2023-07-01T08:30Z,72,78
2023-07-01T09:00Z,69,76
2023-07-01T09:30Z,76,77
2023-07-01T10:00Z,75,68
2023-07-01T10:30Z,71,64
2023-07-01T11:00Z,59,61
2023-07-01T11:30Z,61,67
2023-07-01T12:00Z,53,63
2023-07-01T12:30Z,65,63
2023-07-01T13:00Z,56,61
2023-07-01T13:30Z,60,59
