from,intensity.forecast,intensity.actual
2023-05-13T10:30Z,141,133.0
2023-05-13T11:00Z,134,129.0
2023-05-13T11:30Z,124,121.0
2023-05-13T12:00Z,117,112.0
2023-05-13T12:30Z,113,108.0
2023-05-13T13:00Z,110,105.0
2023-05-13T13:30Z,106,102.0
2023-05-13T14:00Z,106,104.0
2023-05-13T14:30Z,105,112.0
2023-05-13T15:00Z,111,119.0
2023-05-13T15:30Z,115,131.0
2023-05-13T16:00Z,129,143.0
2023-05-13T16:30Z,144,154.0
2023-05-13T17:00Z,149,160.0
2023-05-13T17:30Z,164,167.0
2023-05-13T18:00Z,167,173.0
2023-05-13T18:30Z,173,176.0
2023-05-13T19:00Z,175,183.0
2023-05-13T19:30Z,192,190.0
2023-05-13T20:00Z,191,194.0
2023-05-13T20:30Z,196,197.0
2023-05-13T21:00Z,203,199.0
2023-05-13T21:30Z,194,186.0
2023-05-13T22:00Z,181,184.0
2023-05-13T22:30Z,177,188.0
2023-05-13T23:00Z,169,182.0
2023-05-13T23:30Z,197,183.0
2023-05-14T00:00Z,198,184.0
2023-05-14T00:30Z,190,181.0
2023-05-14T01:00Z,184,175.0
2023-05-14T01:30Z,185,160.0
2023-05-14T02:00Z,173,158.0
2023-05-14T02:30Z,156,159.0
2023-05-14T03:00Z,153,156.0
2023-05-14T03:30Z,165,160.0
2023-05-14T04:00Z,164,163.0
2023-05-14T04:30Z,164,167.0
2023-05-14T05:00Z,168,171.0
2023-05-14T05:30Z,175,167.0
2023-05-14T06:00Z,170,169.0
2023-05-14T06:30Z,182,170.0
2023-05-14T07:00Z,180,163.0
2023-05-14T07:30Z,180,161.0
2023-05-14T08:00Z,172,156.0
2023-05-14T08:30Z,165,151.0
2023-05-14T09:00Z,163,141.0
2023-05-14T09:30Z,153,129.0
2023-05-14T10:00Z,144,
