from,intensity.forecast,intensity.actual
2023-04-09T06:00Z,143,129
2023-04-09T06:30Z,132,123
2023-04-09T07:00Z,126,116
2023-04-09T07:30Z,125,100
2023-04-09T08:00Z,111,92
2023-04-09T08:30Z,98,82
2023-04-09T09:00Z,97,76
2023-04-09T09:30Z,86,78
2023-04-09T10:00Z,79,73
2023-04-09T10:30Z,83,76
2023-04-09T11:00Z,78,73
2023-04-09T11:30Z,79,70
2023-04-09T12:00Z,78,67
2023-04-09T12:30Z,75,79
2023-04-09T13:00Z,67,78
2023-04-09T13:30Z,77,69
2023-04-09T14:00Z,78,72
2023-04-09T14:30Z,68,89
2023-04-09T15:00Z,75,105
2023-04-09T15:30Z,93,124
2023-04-09T16:00Z,106,136
2023-04-09T16:30Z,116,139
2023-04-09T17:00Z,134,142
2023-04-09T17:30Z,136,142
2023-04-09T18:00Z,132,144
2023-04-09T18:30Z,133,146
2023-04-09T19:00Z,142,142
2023-04-09T19:30Z,135,139
2023-04-09T20:00Z,137,128
2023-04-09T20:30Z,134,124
2023-04-09T21:00Z,129,115
2023-04-09T21:30Z,118,111
2023-04-09T22:00Z,113,103
2023-04-09T22:30Z,106,99
2023-04-09T23:00Z,104,86
2023-04-09T23:30Z,102,76
2023-04-10T00:00Z,85,77
2023-04-10T00:30Z,98,75
2023-04-10T01:00Z,75,71
2023-04-10T01:30Z,82,73
2023-04-10T02:00Z,76,73
2023-04-10T02:30Z,71,71
2023-04-10T03:00Z,80,71
2023-04-10T03:30Z,75,71
2023-04-10T04:00Z,77,75
2023-04-10T04:30Z,79,74
2023-04-10T05:00Z,78,74
2023-04-10T05:30Z,79,72
