from,intensity.forecast,intensity.actual
2023-05-13T13:30Z,106,103.0
2023-05-13T14:00Z,106,106.0
2023-05-13T14:30Z,105,113.0
2023-05-13T15:00Z,111,120.0
2023-05-13T15:30Z,115,132.0
2023-05-13T16:00Z,129,144.0
2023-05-13T16:30Z,144,155.0
2023-05-13T17:00Z,149,161.0
2023-05-13T17:30Z,164,168.0
2023-05-13T18:00Z,167,173.0
2023-05-13T18:30Z,173,177.0
2023-05-13T19:00Z,175,183.0
2023-05-13T19:30Z,192,191.0
2023-05-13T20:00Z,191,194.0
2023-05-13T20:30Z,196,197.0
2023-05-13T21:00Z,203,199.0
2023-05-13T21:30Z,194,187.0
2023-05-13T22:00Z,181,184.0
2023-05-13T22:30Z,177,188.0
2023-05-13T23:00Z,169,182.0
2023-05-13T23:30Z,197,183.0
2023-05-14T00:00Z,198,184.0
2023-05-14T00:30Z,190,181.0
2023-05-14T01:00Z,184,175.0
2023-05-14T01:30Z,185,160.0
2023-05-14T02:00Z,173,158.0
2023-05-14T02:30Z,156,159.0
2023-05-14T03:00Z,153,156.0
2023-05-14T03:30Z,165,160.0
2023-05-14T04:00Z,164,163.0
2023-05-14T04:30Z,164,167.0
2023-05-14T05:00Z,168,171.0
2023-05-14T05:30Z,175,167.0
2023-05-14T06:00Z,170,169.0
2023-05-14T06:30Z,182,170.0
2023-05-14T07:00Z,180,164.0
2023-05-14T07:30Z,180,161.0
2023-05-14T08:00Z,172,156.0
2023-05-14T08:30Z,165,150.0
2023-05-14T09:00Z,163,140.0
2023-05-14T09:30Z,153,130.0
2023-05-14T10:00Z,144,125.0
2023-05-14T10:30Z,128,117.0
2023-05-14T11:00Z,121,110.0
2023-05-14T11:30Z,117,108.0
2023-05-14T12:00Z,114,109.0
2023-05-14T12:30Z,97,108.0
2023-05-14T13:00Z,106,
