from,intensity.forecast,intensity.actual
2023-06-18T14:00Z,137,
2023-06-18T14:30Z,134,
2023-06-18T15:00Z,146,
2023-06-18T15:30Z,168,
2023-06-18T16:00Z,175,
2023-06-18T16:30Z,175,
2023-06-18T17:00Z,178,
2023-06-18T17:30Z,181,
2023-06-18T18:00Z,182,
2023-06-18T18:30Z,187,
2023-06-18T19:00Z,184,
2023-06-18T19:30Z,187,
2023-06-18T20:00Z,185,
2023-06-18T20:30Z,183,
2023-06-18T21:00Z,174,
2023-06-18T21:30Z,167,
2023-06-18T22:00Z,158,
2023-06-18T22:30Z,151,
2023-06-18T23:00Z,146,
2023-06-18T23:30Z,171,
2023-06-19T00:00Z,174,
2023-06-19T00:30Z,175,
2023-06-19T01:00Z,179,
2023-06-19T01:30Z,185,
2023-06-19T02:00Z,185,
2023-06-19T02:30Z,188,
2023-06-19T03:00Z,184,
2023-06-19T03:30Z,180,
2023-06-19T04:00Z,174,
2023-06-19T04:30Z,174,
2023-06-19T05:00Z,173,
2023-06-19T05:30Z,172,
2023-06-19T06:00Z,174,
2023-06-19T06:30Z,177,
2023-06-19T07:00Z,170,
2023-06-19T07:30Z,163,
2023-06-19T08:00Z,159,
2023-06-19T08:30Z,155,
2023-06-19T09:00Z,145,
2023-06-19T09:30Z,140,
2023-06-19T10:00Z,137,
2023-06-19T10:30Z,135,
2023-06-19T11:00Z,134,
2023-06-19T11:30Z,127,
2023-06-19T12:00Z,119,
2023-06-19T12:30Z,116,
2023-06-19T13:00Z,116,
2023-06-19T13:30Z,118,
2023-06-19T14:00Z,119,
2023-06-19T14:30Z,125,
2023-06-19T15:00Z,131,
2023-06-19T15:30Z,139,
2023-06-19T16:00Z,146,
2023-06-19T16:30Z,148,
2023-06-19T17:00Z,154,
2023-06-19T17:30Z,160,
2023-06-19T18:00Z,167,
2023-06-19T18:30Z,178,
2023-06-19T19:00Z,186,
2023-06-19T19:30Z,195,
2023-06-19T20:00Z,199,
2023-06-19T20:30Z,201,
2023-06-19T21:00Z,202,
2023-06-19T21:30Z,202,
2023-06-19T22:00Z,202,
2023-06-19T22:30Z,205,
2023-06-19T23:00Z,210,
2023-06-19T23:30Z,206,
2023-06-20T00:00Z,210,
2023-06-20T00:30Z,215,
2023-06-20T01:00Z,214,
2023-06-20T01:30Z,219,
2023-06-20T02:00Z,224,
2023-06-20T02:30Z,228,
2023-06-20T03:00Z,228,
2023-06-20T03:30Z,234,
2023-06-20T04:00Z,230,
2023-06-20T04:30Z,231,
2023-06-20T05:00Z,232,
2023-06-20T05:30Z,231,
2023-06-20T06:00Z,227,
2023-06-20T06:30Z,225,
2023-06-20T07:00Z,222,
2023-06-20T07:30Z,220,
2023-06-20T08:00Z,219,
2023-06-20T08:30Z,216,
2023-06-20T09:00Z,212,
2023-06-20T09:30Z,209,
2023-06-20T10:00Z,206,
2023-06-20T10:30Z,204,
2023-06-20T11:00Z,201,
2023-06-20T11:30Z,198,
2023-06-20T12:00Z,194,
2023-06-20T12:30Z,191,
2023-06-20T13:00Z,187,
2023-06-20T13:30Z,186,
