from,intensity.forecast,intensity.actual
2023-05-18T21:00Z,213,
2023-05-18T21:30Z,207,
2023-05-18T22:00Z,201,
2023-05-18T22:30Z,194,
2023-05-18T23:00Z,187,
2023-05-18T23:30Z,181,
2023-05-19T00:00Z,185,
2023-05-19T00:30Z,189,
2023-05-19T01:00Z,179,
2023-05-19T01:30Z,181,
2023-05-19T02:00Z,180,
2023-05-19T02:30Z,180,
2023-05-19T03:00Z,178,
2023-05-19T03:30Z,179,
2023-05-19T04:00Z,184,
2023-05-19T04:30Z,192,
2023-05-19T05:00Z,203,
2023-05-19T05:30Z,214,
2023-05-19T06:00Z,210,
2023-05-19T06:30Z,214,
2023-05-19T07:00Z,213,
2023-05-19T07:30Z,209,
2023-05-19T08:00Z,207,
2023-05-19T08:30Z,204,
2023-05-19T09:00Z,195,
2023-05-19T09:30Z,190,
2023-05-19T10:00Z,188,
2023-05-19T10:30Z,185,
2023-05-19T11:00Z,185,
2023-05-19T11:30Z,181,
2023-05-19T12:00Z,177,
2023-05-19T12:30Z,167,
2023-05-19T13:00Z,166,
2023-05-19T13:30Z,162,
2023-05-19T14:00Z,163,
2023-05-19T14:30Z,165,
2023-05-19T15:00Z,167,
2023-05-19T15:30Z,175,
2023-05-19T16:00Z,184,
2023-05-19T16:30Z,192,
2023-05-19T17:00Z,196,
2023-05-19T17:30Z,202,
2023-05-19T18:00Z,207,
2023-05-19T18:30Z,207,
2023-05-19T19:00Z,210,
2023-05-19T19:30Z,210,
2023-05-19T20:00Z,210,
2023-05-19T20:30Z,208,
2023-05-19T21:00Z,208,
2023-05-19T21:30Z,208,
2023-05-19T22:00Z,202,
2023-05-19T22:30Z,196,
2023-05-19T23:00Z,192,
2023-05-19T23:30Z,190,
2023-05-20T00:00Z,187,
2023-05-20T00:30Z,186,
2023-05-20T01:00Z,186,
2023-05-20T01:30Z,188,
2023-05-20T02:00Z,187,
2023-05-20T02:30Z,189,
2023-05-20T03:00Z,187,
2023-05-20T03:30Z,184,
2023-05-20T04:00Z,185,
2023-05-20T04:30Z,186,
2023-05-20T05:00Z,183,
2023-05-20T05:30Z,179,
2023-05-20T06:00Z,175,
2023-05-20T06:30Z,171,
2023-05-20T07:00Z,162,
2023-05-20T07:30Z,160,
2023-05-20T08:00Z,150,
2023-05-20T08:30Z,145,
2023-05-20T09:00Z,141,
2023-05-20T09:30Z,135,
2023-05-20T10:00Z,130,
2023-05-20T10:30Z,125,
2023-05-20T11:00Z,123,
2023-05-20T11:30Z,121,
2023-05-20T12:00Z,120,
2023-05-20T12:30Z,118,
2023-05-20T13:00Z,119,
2023-05-20T13:30Z,117,
2023-05-20T14:00Z,119,
2023-05-20T14:30Z,121,
2023-05-20T15:00Z,124,
2023-05-20T15:30Z,133,
2023-05-20T16:00Z,144,
2023-05-20T16:30Z,150,
2023-05-20T17:00Z,154,
2023-05-20T17:30Z,164,
2023-05-20T18:00Z,172,
2023-05-20T18:30Z,180,
2023-05-20T19:00Z,186,
2023-05-20T19:30Z,191,
2023-05-20T20:00Z,199,
2023-05-20T20:30Z,202,
