from,intensity.forecast,intensity.actual
2023-06-18T18:00Z,187,
2023-06-18T18:30Z,188,
2023-06-18T19:00Z,175,
2023-06-18T19:30Z,170,
2023-06-18T20:00Z,166,
2023-06-18T20:30Z,163,
2023-06-18T21:00Z,160,
2023-06-18T21:30Z,160,
2023-06-18T22:00Z,151,
2023-06-18T22:30Z,147,
2023-06-18T23:00Z,148,
2023-06-18T23:30Z,176,
2023-06-19T00:00Z,183,
2023-06-19T00:30Z,192,
2023-06-19T01:00Z,190,
2023-06-19T01:30Z,194,
2023-06-19T02:00Z,189,
2023-06-19T02:30Z,192,
2023-06-19T03:00Z,188,
2023-06-19T03:30Z,184,
2023-06-19T04:00Z,175,
2023-06-19T04:30Z,168,
2023-06-19T05:00Z,159,
2023-06-19T05:30Z,163,
2023-06-19T06:00Z,161,
2023-06-19T06:30Z,157,
2023-06-19T07:00Z,154,
2023-06-19T07:30Z,148,
2023-06-19T08:00Z,142,
2023-06-19T08:30Z,136,
2023-06-19T09:00Z,128,
2023-06-19T09:30Z,125,
2023-06-19T10:00Z,123,
2023-06-19T10:30Z,124,
2023-06-19T11:00Z,120,
2023-06-19T11:30Z,117,
2023-06-19T12:00Z,110,
2023-06-19T12:30Z,113,
2023-06-19T13:00Z,118,
2023-06-19T13:30Z,117,
2023-06-19T14:00Z,119,
2023-06-19T14:30Z,123,
2023-06-19T15:00Z,129,
2023-06-19T15:30Z,140,
2023-06-19T16:00Z,146,
2023-06-19T16:30Z,150,
2023-06-19T17:00Z,154,
2023-06-19T17:30Z,160,
2023-06-19T18:00Z,169,
2023-06-19T18:30Z,182,
2023-06-19T19:00Z,188,
2023-06-19T19:30Z,195,
2023-06-19T20:00Z,197,
2023-06-19T20:30Z,198,
2023-06-19T21:00Z,196,
2023-06-19T21:30Z,191,
2023-06-19T22:00Z,189,
2023-06-19T22:30Z,185,
2023-06-19T23:00Z,182,
2023-06-19T23:30Z,187,
2023-06-20T00:00Z,191,
2023-06-20T00:30Z,192,
2023-06-20T01:00Z,198,
2023-06-20T01:30Z,202,
2023-06-20T02:00Z,209,
2023-06-20T02:30Z,214,
2023-06-20T03:00Z,214,
2023-06-20T03:30Z,218,
2023-06-20T04:00Z,220,
2023-06-20T04:30Z,225,
2023-06-20T05:00Z,228,
2023-06-20T05:30Z,231,
2023-06-20T06:00Z,228,
2023-06-20T06:30Z,226,
2023-06-20T07:00Z,226,
2023-06-20T07:30Z,226,
2023-06-20T08:00Z,225,
2023-06-20T08:30Z,223,
2023-06-20T09:00Z,220,
2023-06-20T09:30Z,218,
2023-06-20T10:00Z,215,
2023-06-20T10:30Z,212,
2023-06-20T11:00Z,209,
2023-06-20T11:30Z,208,
2023-06-20T12:00Z,204,
2023-06-20T12:30Z,199,
2023-06-20T13:00Z,195,
2023-06-20T13:30Z,192,
2023-06-20T14:00Z,192,
2023-06-20T14:30Z,194,
2023-06-20T15:00Z,195,
2023-06-20T15:30Z,199,
2023-06-20T16:00Z,203,
2023-06-20T16:30Z,208,
2023-06-20T17:00Z,213,
2023-06-20T17:30Z,219,
