from,intensity.forecast,intensity.actual
2023-04-29T19:30Z,215,
2023-04-29T20:00Z,213,
2023-04-29T20:30Z,213,
2023-04-29T21:00Z,219,
2023-04-29T21:30Z,217,
2023-04-29T22:00Z,201,
2023-04-29T22:30Z,194,
2023-04-29T23:00Z,190,
2023-04-29T23:30Z,187,
2023-04-30T00:00Z,185,
2023-04-30T00:30Z,180,
2023-04-30T01:00Z,180,
2023-04-30T01:30Z,178,
2023-04-30T02:00Z,177,
2023-04-30T02:30Z,175,
2023-04-30T03:00Z,170,
2023-04-30T03:30Z,158,
2023-04-30T04:00Z,157,
2023-04-30T04:30Z,155,
2023-04-30T05:00Z,152,
2023-04-30T05:30Z,149,
2023-04-30T06:00Z,147,
2023-04-30T06:30Z,147,
2023-04-30T07:00Z,145,
2023-04-30T07:30Z,141,
2023-04-30T08:00Z,140,
2023-04-30T08:30Z,145,
2023-04-30T09:00Z,144,
2023-04-30T09:30Z,146,
2023-04-30T10:00Z,147,
2023-04-30T10:30Z,150,
2023-04-30T11:00Z,156,
2023-04-30T11:30Z,155,
2023-04-30T12:00Z,159,
2023-04-30T12:30Z,160,
2023-04-30T13:00Z,161,
2023-04-30T13:30Z,161,
2023-04-30T14:00Z,165,
2023-04-30T14:30Z,169,
2023-04-30T15:00Z,175,
2023-04-30T15:30Z,179,
2023-04-30T16:00Z,185,
2023-04-30T16:30Z,190,
2023-04-30T17:00Z,193,
2023-04-30T17:30Z,192,
2023-04-30T18:00Z,192,
2023-04-30T18:30Z,196,
2023-04-30T19:00Z,198,
2023-04-30T19:30Z,195,
2023-04-30T20:00Z,196,
2023-04-30T20:30Z,195,
2023-04-30T21:00Z,189,
2023-04-30T21:30Z,173,
2023-04-30T22:00Z,150,
2023-04-30T22:30Z,140,
2023-04-30T23:00Z,134,
2023-04-30T23:30Z,143,
2023-05-01T00:00Z,145,
2023-05-01T00:30Z,141,
2023-05-01T01:00Z,140,
2023-05-01T01:30Z,136,
2023-05-01T02:00Z,135,
2023-05-01T02:30Z,134,
2023-05-01T03:00Z,128,
2023-05-01T03:30Z,123,
2023-05-01T04:00Z,122,
2023-05-01T04:30Z,127,
2023-05-01T05:00Z,126,
2023-05-01T05:30Z,124,
2023-05-01T06:00Z,126,
2023-05-01T06:30Z,125,
2023-05-01T07:00Z,123,
2023-05-01T07:30Z,118,
2023-05-01T08:00Z,124,
2023-05-01T08:30Z,123,
2023-05-01T09:00Z,115,
2023-05-01T09:30Z,108,
2023-05-01T10:00Z,105,
2023-05-01T10:30Z,102,
2023-05-01T11:00Z,99,
2023-05-01T11:30Z,98,
2023-05-01T12:00Z,98,
2023-05-01T12:30Z,96,
2023-05-01T13:00Z,96,
2023-05-01T13:30Z,97,
2023-05-01T14:00Z,94,
2023-05-01T14:30Z,100,
2023-05-01T15:00Z,120,
2023-05-01T15:30Z,144,
2023-05-01T16:00Z,152,
2023-05-01T16:30Z,160,
2023-05-01T17:00Z,164,
2023-05-01T17:30Z,169,
2023-05-01T18:00Z,178,
2023-05-01T18:30Z,185,
2023-05-01T19:00Z,190,
