from,intensity.forecast,intensity.actual
2023-07-12T05:00Z,147,
2023-07-12T05:30Z,147,
2023-07-12T06:00Z,145,
2023-07-12T06:30Z,134,
2023-07-12T07:00Z,122,
2023-07-12T07:30Z,111,
2023-07-12T08:00Z,100,
2023-07-12T08:30Z,93,
2023-07-12T09:00Z,82,
2023-07-12T09:30Z,75,
2023-07-12T10:00Z,72,
2023-07-12T10:30Z,72,
2023-07-12T11:00Z,71,
2023-07-12T11:30Z,67,
2023-07-12T12:00Z,65,
2023-07-12T12:30Z,64,
2023-07-12T13:00Z,61,
2023-07-12T13:30Z,58,
2023-07-12T14:00Z,56,
2023-07-12T14:30Z,56,
2023-07-12T15:00Z,58,
2023-07-12T15:30Z,58,
2023-07-12T16:00Z,63,
2023-07-12T16:30Z,67,
2023-07-12T17:00Z,71,
2023-07-12T17:30Z,77,
2023-07-12T18:00Z,82,
2023-07-12T18:30Z,89,
2023-07-12T19:00Z,98,
2023-07-12T19:30Z,104,
2023-07-12T20:00Z,110,
2023-07-12T20:30Z,115,
2023-07-12T21:00Z,114,
2023-07-12T21:30Z,117,
2023-07-12T22:00Z,113,
2023-07-12T22:30Z,121,
2023-07-12T23:00Z,118,
2023-07-12T23:30Z,124,
2023-07-13T00:00Z,117,
2023-07-13T00:30Z,114,
2023-07-13T01:00Z,110,
2023-07-13T01:30Z,111,
2023-07-13T02:00Z,111,
2023-07-13T02:30Z,113,
2023-07-13T03:00Z,119,
2023-07-13T03:30Z,121,
2023-07-13T04:00Z,123,
2023-07-13T04:30Z,128,
2023-07-13T05:00Z,125,
2023-07-13T05:30Z,134,
2023-07-13T06:00Z,136,
2023-07-13T06:30Z,133,
2023-07-13T07:00Z,127,
2023-07-13T07:30Z,121,
2023-07-13T08:00Z,115,
2023-07-13T08:30Z,101,
2023-07-13T09:00Z,94,
2023-07-13T09:30Z,94,
2023-07-13T10:00Z,90,
2023-07-13T10:30Z,87,
2023-07-13T11:00Z,85,
2023-07-13T11:30Z,84,
2023-07-13T12:00Z,82,
2023-07-13T12:30Z,82,
2023-07-13T13:00Z,83,
2023-07-13T13:30Z,86,
2023-07-13T14:00Z,87,
2023-07-13T14:30Z,93,
2023-07-13T15:00Z,101,
2023-07-13T15:30Z,111,
2023-07-13T16:00Z,122,
2023-07-13T16:30Z,136,
2023-07-13T17:00Z,151,
2023-07-13T17:30Z,165,
2023-07-13T18:00Z,168,
2023-07-13T18:30Z,175,
2023-07-13T19:00Z,183,
2023-07-13T19:30Z,190,
2023-07-13T20:00Z,194,
2023-07-13T20:30Z,197,
2023-07-13T21:00Z,200,
2023-07-13T21:30Z,194,
2023-07-13T22:00Z,189,
2023-07-13T22:30Z,184,
2023-07-13T23:00Z,178,
2023-07-13T23:30Z,177,
2023-07-14T00:00Z,178,
2023-07-14T00:30Z,181,
2023-07-14T01:00Z,182,
2023-07-14T01:30Z,183,
2023-07-14T02:00Z,184,
2023-07-14T02:30Z,184,
2023-07-14T03:00Z,187,
2023-07-14T03:30Z,185,
2023-07-14T04:00Z,179,
2023-07-14T04:30Z,182,
