from,intensity.forecast,intensity.actual
2023-04-05T14:30Z,181,
2023-04-05T15:00Z,171,
2023-04-05T15:30Z,163,
2023-04-05T16:00Z,158,
2023-04-05T16:30Z,163,
2023-04-05T17:00Z,169,
2023-04-05T17:30Z,176,
2023-04-05T18:00Z,179,
2023-04-05T18:30Z,183,
2023-04-05T19:00Z,189,
2023-04-05T19:30Z,198,
2023-04-05T20:00Z,206,
2023-04-05T20:30Z,212,
2023-04-05T21:00Z,213,
2023-04-05T21:30Z,210,
2023-04-05T22:00Z,198,
2023-04-05T22:30Z,187,
2023-04-05T23:00Z,173,
2023-04-05T23:30Z,171,
2023-04-06T00:00Z,168,
2023-04-06T00:30Z,168,
2023-04-06T01:00Z,164,
2023-04-06T01:30Z,163,
2023-04-06T02:00Z,154,
2023-04-06T02:30Z,144,
2023-04-06T03:00Z,141,
2023-04-06T03:30Z,140,
2023-04-06T04:00Z,142,
2023-04-06T04:30Z,147,
2023-04-06T05:00Z,156,
2023-04-06T05:30Z,172,
2023-04-06T06:00Z,176,
2023-04-06T06:30Z,171,
2023-04-06T07:00Z,165,
2023-04-06T07:30Z,159,
2023-04-06T08:00Z,157,
2023-04-06T08:30Z,140,
2023-04-06T09:00Z,132,
2023-04-06T09:30Z,120,
2023-04-06T10:00Z,114,
2023-04-06T10:30Z,109,
2023-04-06T11:00Z,105,
2023-04-06T11:30Z,103,
2023-04-06T12:00Z,103,
2023-04-06T12:30Z,101,
2023-04-06T13:00Z,98,
2023-04-06T13:30Z,94,
2023-04-06T14:00Z,97,
2023-04-06T14:30Z,99,
2023-04-06T15:00Z,107,
2023-04-06T15:30Z,112,
2023-04-06T16:00Z,117,
2023-04-06T16:30Z,124,
2023-04-06T17:00Z,128,
2023-04-06T17:30Z,133,
2023-04-06T18:00Z,137,
2023-04-06T18:30Z,145,
2023-04-06T19:00Z,148,
2023-04-06T19:30Z,149,
2023-04-06T20:00Z,144,
2023-04-06T20:30Z,141,
2023-04-06T21:00Z,134,
2023-04-06T21:30Z,128,
2023-04-06T22:00Z,128,
2023-04-06T22:30Z,123,
2023-04-06T23:00Z,127,
2023-04-06T23:30Z,133,
2023-04-07T00:00Z,139,
2023-04-07T00:30Z,147,
2023-04-07T01:00Z,145,
2023-04-07T01:30Z,138,
2023-04-07T02:00Z,140,
2023-04-07T02:30Z,141,
2023-04-07T03:00Z,145,
2023-04-07T03:30Z,146,
2023-04-07T04:00Z,158,
2023-04-07T04:30Z,168,
2023-04-07T05:00Z,180,
2023-04-07T05:30Z,192,
2023-04-07T06:00Z,196,
2023-04-07T06:30Z,196,
2023-04-07T07:00Z,192,
2023-04-07T07:30Z,186,
2023-04-07T08:00Z,181,
2023-04-07T08:30Z,172,
2023-04-07T09:00Z,167,
2023-04-07T09:30Z,164,
2023-04-07T10:00Z,160,
2023-04-07T10:30Z,154,
2023-04-07T11:00Z,154,
2023-04-07T11:30Z,156,
2023-04-07T12:00Z,155,
2023-04-07T12:30Z,155,
2023-04-07T13:00Z,155,
2023-04-07T13:30Z,161,
2023-04-07T14:00Z,166,
