from,intensity.forecast,intensity.actual
2023-04-21T04:00Z,137,
2023-04-21T04:30Z,134,
2023-04-21T05:00Z,145,
2023-04-21T05:30Z,155,
2023-04-21T06:00Z,162,
2023-04-21T06:30Z,160,
2023-04-21T07:00Z,156,
2023-04-21T07:30Z,156,
2023-04-21T08:00Z,149,
2023-04-21T08:30Z,141,
2023-04-21T09:00Z,137,
2023-04-21T09:30Z,135,
2023-04-21T10:00Z,131,
2023-04-21T10:30Z,127,
2023-04-21T11:00Z,125,
2023-04-21T11:30Z,125,
2023-04-21T12:00Z,124,
2023-04-21T12:30Z,121,
2023-04-21T13:00Z,123,
2023-04-21T13:30Z,127,
2023-04-21T14:00Z,128,
2023-04-21T14:30Z,131,
2023-04-21T15:00Z,135,
2023-04-21T15:30Z,138,
2023-04-21T16:00Z,145,
2023-04-21T16:30Z,145,
2023-04-21T17:00Z,150,
2023-04-21T17:30Z,159,
2023-04-21T18:00Z,165,
2023-04-21T18:30Z,173,
2023-04-21T19:00Z,183,
2023-04-21T19:30Z,187,
2023-04-21T20:00Z,190,
2023-04-21T20:30Z,189,
2023-04-21T21:00Z,188,
2023-04-21T21:30Z,183,
2023-04-21T22:00Z,180,
2023-04-21T22:30Z,179,
2023-04-21T23:00Z,180,
2023-04-21T23:30Z,177,
2023-04-22T00:00Z,177,
2023-04-22T00:30Z,174,
2023-04-22T01:00Z,178,
2023-04-22T01:30Z,178,
2023-04-22T02:00Z,177,
2023-04-22T02:30Z,180,
2023-04-22T03:00Z,183,
2023-04-22T03:30Z,190,
2023-04-22T04:00Z,192,
2023-04-22T04:30Z,193,
2023-04-22T05:00Z,199,
2023-04-22T05:30Z,201,
2023-04-22T06:00Z,207,
2023-04-22T06:30Z,209,
2023-04-22T07:00Z,210,
2023-04-22T07:30Z,211,
2023-04-22T08:00Z,211,
2023-04-22T08:30Z,209,
2023-04-22T09:00Z,210,
2023-04-22T09:30Z,207,
2023-04-22T10:00Z,207,
2023-04-22T10:30Z,203,
2023-04-22T11:00Z,203,
2023-04-22T11:30Z,203,
2023-04-22T12:00Z,202,
2023-04-22T12:30Z,198,
2023-04-22T13:00Z,192,
2023-04-22T13:30Z,191,
2023-04-22T14:00Z,191,
2023-04-22T14:30Z,196,
2023-04-22T15:00Z,201,
2023-04-22T15:30Z,203,
2023-04-22T16:00Z,204,
2023-04-22T16:30Z,204,
2023-04-22T17:00Z,204,
2023-04-22T17:30Z,201,
2023-04-22T18:00Z,202,
2023-04-22T18:30Z,201,
2023-04-22T19:00Z,199,
2023-04-22T19:30Z,197,
2023-04-22T20:00Z,195,
2023-04-22T20:30Z,192,
2023-04-22T21:00Z,186,
2023-04-22T21:30Z,181,
2023-04-22T22:00Z,176,
2023-04-22T22:30Z,173,
2023-04-22T23:00Z,171,
2023-04-22T23:30Z,166,
2023-04-23T00:00Z,165,
2023-04-23T00:30Z,163,
2023-04-23T01:00Z,160,
2023-04-23T01:30Z,160,
2023-04-23T02:00Z,158,
2023-04-23T02:30Z,156,
2023-04-23T03:00Z,153,
2023-04-23T03:30Z,150,
