from,intensity.forecast,intensity.actual
2023-04-10T09:00Z,65,
2023-04-10T09:30Z,64,
2023-04-10T10:00Z,58,
2023-04-10T10:30Z,52,
2023-04-10T11:00Z,56,
2023-04-10T11:30Z,60,
2023-04-10T12:00Z,61,
2023-04-10T12:30Z,63,
2023-04-10T13:00Z,61,
2023-04-10T13:30Z,65,
2023-04-10T14:00Z,66,
2023-04-10T14:30Z,70,
2023-04-10T15:00Z,74,
2023-04-10T15:30Z,77,
2023-04-10T16:00Z,80,
2023-04-10T16:30Z,84,
2023-04-10T17:00Z,88,
2023-04-10T17:30Z,90,
2023-04-10T18:00Z,92,
2023-04-10T18:30Z,93,
2023-04-10T19:00Z,95,
2023-04-10T19:30Z,97,
2023-04-10T20:00Z,98,
2023-04-10T20:30Z,93,
2023-04-10T21:00Z,83,
2023-04-10T21:30Z,83,
2023-04-10T22:00Z,81,
2023-04-10T22:30Z,79,
2023-04-10T23:00Z,77,
2023-04-10T23:30Z,75,
2023-04-11T00:00Z,76,
2023-04-11T00:30Z,75,
2023-04-11T01:00Z,74,
2023-04-11T01:30Z,76,
2023-04-11T02:00Z,81,
2023-04-11T02:30Z,82,
2023-04-11T03:00Z,82,
2023-04-11T03:30Z,82,
2023-04-11T04:00Z,83,
2023-04-11T04:30Z,86,
2023-04-11T05:00Z,89,
2023-04-11T05:30Z,97,
2023-04-11T06:00Z,96,
2023-04-11T06:30Z,95,
2023-04-11T07:00Z,93,
2023-04-11T07:30Z,91,
2023-04-11T08:00Z,88,
2023-04-11T08:30Z,90,
2023-04-11T09:00Z,93,
2023-04-11T09:30Z,97,
2023-04-11T10:00Z,98,
2023-04-11T10:30Z,100,
2023-04-11T11:00Z,102,
2023-04-11T11:30Z,109,
2023-04-11T12:00Z,112,
2023-04-11T12:30Z,117,
2023-04-11T13:00Z,118,
2023-04-11T13:30Z,121,
2023-04-11T14:00Z,123,
2023-04-11T14:30Z,127,
2023-04-11T15:00Z,126,
2023-04-11T15:30Z,122,
2023-04-11T16:00Z,110,
2023-04-11T16:30Z,105,
2023-04-11T17:00Z,102,
2023-04-11T17:30Z,97,
2023-04-11T18:00Z,94,
2023-04-11T18:30Z,89,
2023-04-11T19:00Z,83,
2023-04-11T19:30Z,79,
2023-04-11T20:00Z,78,
2023-04-11T20:30Z,77,
2023-04-11T21:00Z,72,
2023-04-11T21:30Z,67,
2023-04-11T22:00Z,65,
2023-04-11T22:30Z,64,
2023-04-11T23:00Z,63,
2023-04-11T23:30Z,59,
2023-04-12T00:00Z,60,
2023-04-12T00:30Z,59,
2023-04-12T01:00Z,58,
2023-04-12T01:30Z,57,
2023-04-12T02:00Z,57,
2023-04-12T02:30Z,57,
2023-04-12T03:00Z,57,
2023-04-12T03:30Z,58,
2023-04-12T04:00Z,59,
2023-04-12T04:30Z,58,
2023-04-12T05:00Z,60,
2023-04-12T05:30Z,61,
2023-04-12T06:00Z,66,
2023-04-12T06:30Z,66,
2023-04-12T07:00Z,61,
2023-04-12T07:30Z,61,
2023-04-12T08:00Z,58,
2023-04-12T08:30Z,56,
