from,intensity.forecast,intensity.actual
2023-03-19T02:30Z,85,
2023-03-19T03:00Z,89,
2023-03-19T03:30Z,90,
2023-03-19T04:00Z,94,
2023-03-19T04:30Z,108,
2023-03-19T05:00Z,121,
2023-03-19T05:30Z,130,
2023-03-19T06:00Z,138,
2023-03-19T06:30Z,146,
2023-03-19T07:00Z,154,
2023-03-19T07:30Z,158,
2023-03-19T08:00Z,164,
2023-03-19T08:30Z,171,
2023-03-19T09:00Z,179,
2023-03-19T09:30Z,186,
2023-03-19T10:00Z,192,
2023-03-19T10:30Z,200,
2023-03-19T11:00Z,203,
2023-03-19T11:30Z,207,
2023-03-19T12:00Z,213,
2023-03-19T12:30Z,217,
2023-03-19T13:00Z,219,
2023-03-19T13:30Z,218,
2023-03-19T14:00Z,218,
2023-03-19T14:30Z,217,
2023-03-19T15:00Z,217,
2023-03-19T15:30Z,218,
2023-03-19T16:00Z,223,
2023-03-19T16:30Z,229,
2023-03-19T17:00Z,234,
2023-03-19T17:30Z,234,
2023-03-19T18:00Z,232,
2023-03-19T18:30Z,228,
2023-03-19T19:00Z,225,
2023-03-19T19:30Z,218,
2023-03-19T20:00Z,213,
2023-03-19T20:30Z,209,
2023-03-19T21:00Z,205,
2023-03-19T21:30Z,198,
2023-03-19T22:00Z,194,
2023-03-19T22:30Z,188,
2023-03-19T23:00Z,184,
2023-03-19T23:30Z,183,
2023-03-20T00:00Z,184,
2023-03-20T00:30Z,184,
2023-03-20T01:00Z,183,
2023-03-20T01:30Z,180,
2023-03-20T02:00Z,175,
2023-03-20T02:30Z,161,
2023-03-20T03:00Z,158,
2023-03-20T03:30Z,150,
2023-03-20T04:00Z,150,
2023-03-20T04:30Z,147,
2023-03-20T05:00Z,146,
2023-03-20T05:30Z,150,
2023-03-20T06:00Z,148,
2023-03-20T06:30Z,155,
2023-03-20T07:00Z,158,
2023-03-20T07:30Z,165,
2023-03-20T08:00Z,164,
2023-03-20T08:30Z,165,
2023-03-20T09:00Z,165,
2023-03-20T09:30Z,163,
2023-03-20T10:00Z,158,
2023-03-20T10:30Z,157,
2023-03-20T11:00Z,155,
2023-03-20T11:30Z,154,
2023-03-20T12:00Z,152,
2023-03-20T12:30Z,150,
2023-03-20T13:00Z,146,
2023-03-20T13:30Z,145,
2023-03-20T14:00Z,143,
2023-03-20T14:30Z,140,
2023-03-20T15:00Z,138,
2023-03-20T15:30Z,138,
2023-03-20T16:00Z,138,
2023-03-20T16:30Z,143,
2023-03-20T17:00Z,142,
2023-03-20T17:30Z,139,
2023-03-20T18:00Z,139,
2023-03-20T18:30Z,137,
2023-03-20T19:00Z,128,
2023-03-20T19:30Z,118,
2023-03-20T20:00Z,109,
2023-03-20T20:30Z,94,
2023-03-20T21:00Z,88,
2023-03-20T21:30Z,82,
2023-03-20T22:00Z,78,
2023-03-20T22:30Z,76,
2023-03-20T23:00Z,75,
2023-03-20T23:30Z,78,
2023-03-21T00:00Z,78,
2023-03-21T00:30Z,78,
2023-03-21T01:00Z,77,
2023-03-21T01:30Z,75,
2023-03-21T02:00Z,76,
