from,intensity.forecast,intensity.actual
2023-05-28T05:00Z,127,
2023-05-28T05:30Z,134,
2023-05-28T06:00Z,137,
2023-05-28T06:30Z,133,
2023-05-28T07:00Z,135,
2023-05-28T07:30Z,136,
2023-05-28T08:00Z,130,
2023-05-28T08:30Z,125,
2023-05-28T09:00Z,117,
2023-05-28T09:30Z,118,
2023-05-28T10:00Z,111,
2023-05-28T10:30Z,105,
2023-05-28T11:00Z,102,
2023-05-28T11:30Z,100,
2023-05-28T12:00Z,96,
2023-05-28T12:30Z,98,
2023-05-28T13:00Z,97,
2023-05-28T13:30Z,99,
2023-05-28T14:00Z,99,
2023-05-28T14:30Z,99,
2023-05-28T15:00Z,98,
2023-05-28T15:30Z,100,
2023-05-28T16:00Z,99,
2023-05-28T16:30Z,102,
2023-05-28T17:00Z,104,
2023-05-28T17:30Z,107,
2023-05-28T18:00Z,108,
2023-05-28T18:30Z,113,
2023-05-28T19:00Z,113,
2023-05-28T19:30Z,107,
2023-05-28T20:00Z,103,
2023-05-28T20:30Z,98,
2023-05-28T21:00Z,102,
2023-05-28T21:30Z,101,
2023-05-28T22:00Z,98,
2023-05-28T22:30Z,94,
2023-05-28T23:00Z,92,
2023-05-28T23:30Z,99,
2023-05-29T00:00Z,100,
2023-05-29T00:30Z,100,
2023-05-29T01:00Z,96,
2023-05-29T01:30Z,101,
2023-05-29T02:00Z,102,
2023-05-29T02:30Z,107,
2023-05-29T03:00Z,110,
2023-05-29T03:30Z,111,
2023-05-29T04:00Z,109,
2023-05-29T04:30Z,109,
2023-05-29T05:00Z,109,
2023-05-29T05:30Z,106,
2023-05-29T06:00Z,103,
2023-05-29T06:30Z,100,
2023-05-29T07:00Z,98,
2023-05-29T07:30Z,95,
2023-05-29T08:00Z,92,
2023-05-29T08:30Z,90,
2023-05-29T09:00Z,84,
2023-05-29T09:30Z,82,
2023-05-29T10:00Z,79,
2023-05-29T10:30Z,78,
2023-05-29T11:00Z,76,
2023-05-29T11:30Z,77,
2023-05-29T12:00Z,78,
2023-05-29T12:30Z,75,
2023-05-29T13:00Z,74,
2023-05-29T13:30Z,76,
2023-05-29T14:00Z,75,
2023-05-29T14:30Z,79,
2023-05-29T15:00Z,82,
2023-05-29T15:30Z,84,
2023-05-29T16:00Z,95,
2023-05-29T16:30Z,108,
2023-05-29T17:00Z,117,
2023-05-29T17:30Z,121,
2023-05-29T18:00Z,127,
2023-05-29T18:30Z,130,
2023-05-29T19:00Z,135,
2023-05-29T19:30Z,138,
2023-05-29T20:00Z,140,
2023-05-29T20:30Z,139,
2023-05-29T21:00Z,138,
2023-05-29T21:30Z,132,
2023-05-29T22:00Z,124,
2023-05-29T22:30Z,118,
2023-05-29T23:00Z,116,
2023-05-29T23:30Z,115,
2023-05-30T00:00Z,113,
2023-05-30T00:30Z,112,
2023-05-30T01:00Z,113,
2023-05-30T01:30Z,115,
2023-05-30T02:00Z,111,
2023-05-30T02:30Z,109,
2023-05-30T03:00Z,108,
2023-05-30T03:30Z,114,
2023-05-30T04:00Z,115,
2023-05-30T04:30Z,120,
