from,intensity.forecast,intensity.actual
2023-03-14T18:00Z,168,
2023-03-14T18:30Z,175,
2023-03-14T19:00Z,178,
2023-03-14T19:30Z,185,
2023-03-14T20:00Z,188,
2023-03-14T20:30Z,190,
2023-03-14T21:00Z,184,
2023-03-14T21:30Z,187,
2023-03-14T22:00Z,181,
2023-03-14T22:30Z,178,
2023-03-14T23:00Z,174,
2023-03-14T23:30Z,167,
2023-03-15T00:00Z,168,
2023-03-15T00:30Z,168,
2023-03-15T01:00Z,167,
2023-03-15T01:30Z,167,
2023-03-15T02:00Z,173,
2023-03-15T02:30Z,180,
2023-03-15T03:00Z,188,
2023-03-15T03:30Z,193,
2023-03-15T04:00Z,205,
2023-03-15T04:30Z,213,
2023-03-15T05:00Z,229,
2023-03-15T05:30Z,242,
2023-03-15T06:00Z,253,
2023-03-15T06:30Z,257,
2023-03-15T07:00Z,255,
2023-03-15T07:30Z,248,
2023-03-15T08:00Z,240,
2023-03-15T08:30Z,237,
2023-03-15T09:00Z,233,
2023-03-15T09:30Z,229,
2023-03-15T10:00Z,225,
2023-03-15T10:30Z,221,
2023-03-15T11:00Z,218,
2023-03-15T11:30Z,216,
2023-03-15T12:00Z,213,
2023-03-15T12:30Z,212,
2023-03-15T13:00Z,209,
2023-03-15T13:30Z,205,
2023-03-15T14:00Z,203,
2023-03-15T14:30Z,195,
2023-03-15T15:00Z,197,
2023-03-15T15:30Z,196,
2023-03-15T16:00Z,193,
2023-03-15T16:30Z,194,
2023-03-15T17:00Z,195,
2023-03-15T17:30Z,194,
2023-03-15T18:00Z,187,
2023-03-15T18:30Z,182,
2023-03-15T19:00Z,164,
2023-03-15T19:30Z,145,
2023-03-15T20:00Z,131,
2023-03-15T20:30Z,113,
2023-03-15T21:00Z,105,
2023-03-15T21:30Z,100,
2023-03-15T22:00Z,97,
2023-03-15T22:30Z,93,
2023-03-15T23:00Z,89,
2023-03-15T23:30Z,85,
2023-03-16T00:00Z,85,
2023-03-16T00:30Z,85,
2023-03-16T01:00Z,84,
2023-03-16T01:30Z,84,
2023-03-16T02:00Z,81,
2023-03-16T02:30Z,79,
2023-03-16T03:00Z,78,
2023-03-16T03:30Z,78,
2023-03-16T04:00Z,79,
2023-03-16T04:30Z,79,
2023-03-16T05:00Z,79,
2023-03-16T05:30Z,82,
2023-03-16T06:00Z,88,
2023-03-16T06:30Z,87,
2023-03-16T07:00Z,88,
2023-03-16T07:30Z,86,
2023-03-16T08:00Z,81,
2023-03-16T08:30Z,79,
2023-03-16T09:00Z,78,
2023-03-16T09:30Z,78,
2023-03-16T10:00Z,75,
2023-03-16T10:30Z,75,
2023-03-16T11:00Z,73,
2023-03-16T11:30Z,73,
2023-03-16T12:00Z,72,
2023-03-16T12:30Z,71,
2023-03-16T13:00Z,70,
2023-03-16T13:30Z,73,
2023-03-16T14:00Z,73,
2023-03-16T14:30Z,73,
2023-03-16T15:00Z,75,
2023-03-16T15:30Z,79,
2023-03-16T16:00Z,83,
2023-03-16T16:30Z,91,
2023-03-16T17:00Z,95,
2023-03-16T17:30Z,100,
