from,intensity.forecast,intensity.actual
2023-07-21T07:00Z,194,
2023-07-21T07:30Z,193,
2023-07-21T08:00Z,190,
2023-07-21T08:30Z,182,
2023-07-21T09:00Z,177,
2023-07-21T09:30Z,169,
2023-07-21T10:00Z,166,
2023-07-21T10:30Z,163,
2023-07-21T11:00Z,163,
2023-07-21T11:30Z,163,
2023-07-21T12:00Z,161,
2023-07-21T12:30Z,161,
2023-07-21T13:00Z,159,
2023-07-21T13:30Z,159,
2023-07-21T14:00Z,157,
2023-07-21T14:30Z,161,
2023-07-21T15:00Z,160,
2023-07-21T15:30Z,162,
2023-07-21T16:00Z,167,
2023-07-21T16:30Z,169,
2023-07-21T17:00Z,175,
2023-07-21T17:30Z,178,
2023-07-21T18:00Z,183,
2023-07-21T18:30Z,188,
2023-07-21T19:00Z,198,
2023-07-21T19:30Z,206,
2023-07-21T20:00Z,211,
2023-07-21T20:30Z,213,
2023-07-21T21:00Z,215,
2023-07-21T21:30Z,214,
2023-07-21T22:00Z,214,
2023-07-21T22:30Z,210,
2023-07-21T23:00Z,209,
2023-07-21T23:30Z,200,
2023-07-22T00:00Z,196,
2023-07-22T00:30Z,194,
2023-07-22T01:00Z,190,
2023-07-22T01:30Z,190,
2023-07-22T02:00Z,184,
2023-07-22T02:30Z,178,
2023-07-22T03:00Z,169,
2023-07-22T03:30Z,162,
2023-07-22T04:00Z,156,
2023-07-22T04:30Z,155,
2023-07-22T05:00Z,154,
2023-07-22T05:30Z,152,
2023-07-22T06:00Z,154,
2023-07-22T06:30Z,153,
2023-07-22T07:00Z,146,
2023-07-22T07:30Z,144,
2023-07-22T08:00Z,141,
2023-07-22T08:30Z,134,
2023-07-22T09:00Z,134,
2023-07-22T09:30Z,126,
2023-07-22T10:00Z,123,
2023-07-22T10:30Z,118,
2023-07-22T11:00Z,116,
2023-07-22T11:30Z,114,
2023-07-22T12:00Z,114,
2023-07-22T12:30Z,111,
2023-07-22T13:00Z,108,
2023-07-22T13:30Z,106,
2023-07-22T14:00Z,102,
2023-07-22T14:30Z,99,
2023-07-22T15:00Z,101,
2023-07-22T15:30Z,102,
2023-07-22T16:00Z,104,
2023-07-22T16:30Z,103,
2023-07-22T17:00Z,107,
2023-07-22T17:30Z,104,
2023-07-22T18:00Z,104,
2023-07-22T18:30Z,105,
2023-07-22T19:00Z,106,
2023-07-22T19:30Z,108,
2023-07-22T20:00Z,106,
2023-07-22T20:30Z,105,
2023-07-22T21:00Z,101,
2023-07-22T21:30Z,100,
2023-07-22T22:00Z,100,
2023-07-22T22:30Z,99,
2023-07-22T23:00Z,97,
2023-07-22T23:30Z,94,
2023-07-23T00:00Z,96,
2023-07-23T00:30Z,98,
2023-07-23T01:00Z,97,
2023-07-23T01:30Z,97,
2023-07-23T02:00Z,98,
2023-07-23T02:30Z,98,
2023-07-23T03:00Z,99,
2023-07-23T03:30Z,98,
2023-07-23T04:00Z,96,
2023-07-23T04:30Z,97,
2023-07-23T05:00Z,98,
2023-07-23T05:30Z,98,
2023-07-23T06:00Z,94,
2023-07-23T06:30Z,90,
