from,intensity.forecast,intensity.actual
2023-07-11T01:30Z,154,
2023-07-11T02:00Z,152,
2023-07-11T02:30Z,149,
2023-07-11T03:00Z,146,
2023-07-11T03:30Z,141,
2023-07-11T04:00Z,139,
2023-07-11T04:30Z,137,
2023-07-11T05:00Z,136,
2023-07-11T05:30Z,135,
2023-07-11T06:00Z,136,
2023-07-11T06:30Z,139,
2023-07-11T07:00Z,143,
2023-07-11T07:30Z,139,
2023-07-11T08:00Z,136,
2023-07-11T08:30Z,134,
2023-07-11T09:00Z,128,
2023-07-11T09:30Z,124,
2023-07-11T10:00Z,120,
2023-07-11T10:30Z,112,
2023-07-11T11:00Z,109,
2023-07-11T11:30Z,107,
2023-07-11T12:00Z,86,
2023-07-11T12:30Z,83,
2023-07-11T13:00Z,80,
2023-07-11T13:30Z,76,
2023-07-11T14:00Z,73,
2023-07-11T14:30Z,74,
2023-07-11T15:00Z,76,
2023-07-11T15:30Z,79,
2023-07-11T16:00Z,82,
2023-07-11T16:30Z,86,
2023-07-11T17:00Z,88,
2023-07-11T17:30Z,93,
2023-07-11T18:00Z,99,
2023-07-11T18:30Z,100,
2023-07-11T19:00Z,97,
2023-07-11T19:30Z,101,
2023-07-11T20:00Z,97,
2023-07-11T20:30Z,97,
2023-07-11T21:00Z,96,
2023-07-11T21:30Z,92,
2023-07-11T22:00Z,88,
2023-07-11T22:30Z,89,
2023-07-11T23:00Z,88,
2023-07-11T23:30Z,84,
2023-07-12T00:00Z,87,
2023-07-12T00:30Z,86,
2023-07-12T01:00Z,87,
2023-07-12T01:30Z,90,
2023-07-12T02:00Z,93,
2023-07-12T02:30Z,93,
2023-07-12T03:00Z,93,
2023-07-12T03:30Z,91,
2023-07-12T04:00Z,92,
2023-07-12T04:30Z,93,
2023-07-12T05:00Z,89,
2023-07-12T05:30Z,91,
2023-07-12T06:00Z,87,
2023-07-12T06:30Z,86,
2023-07-12T07:00Z,80,
2023-07-12T07:30Z,76,
2023-07-12T08:00Z,69,
2023-07-12T08:30Z,63,
2023-07-12T09:00Z,62,
2023-07-12T09:30Z,60,
2023-07-12T10:00Z,58,
2023-07-12T10:30Z,56,
2023-07-12T11:00Z,55,
2023-07-12T11:30Z,53,
2023-07-12T12:00Z,52,
2023-07-12T12:30Z,52,
2023-07-12T13:00Z,54,
2023-07-12T13:30Z,56,
2023-07-12T14:00Z,57,
2023-07-12T14:30Z,59,
2023-07-12T15:00Z,63,
2023-07-12T15:30Z,71,
2023-07-12T16:00Z,75,
2023-07-12T16:30Z,82,
2023-07-12T17:00Z,84,
2023-07-12T17:30Z,95,
2023-07-12T18:00Z,99,
2023-07-12T18:30Z,101,
2023-07-12T19:00Z,105,
2023-07-12T19:30Z,107,
2023-07-12T20:00Z,105,
2023-07-12T20:30Z,111,
2023-07-12T21:00Z,111,
2023-07-12T21:30Z,107,
2023-07-12T22:00Z,102,
2023-07-12T22:30Z,100,
2023-07-12T23:00Z,102,
2023-07-12T23:30Z,100,
2023-07-13T00:00Z,100,
2023-07-13T00:30Z,103,
2023-07-13T01:00Z,108,
