from,intensity.forecast,intensity.actual
2023-07-21T10:00Z,169,
2023-07-21T10:30Z,168,
2023-07-21T11:00Z,165,
2023-07-21T11:30Z,165,
2023-07-21T12:00Z,164,
2023-07-21T12:30Z,164,
2023-07-21T13:00Z,161,
2023-07-21T13:30Z,163,
2023-07-21T14:00Z,161,
2023-07-21T14:30Z,165,
2023-07-21T15:00Z,167,
2023-07-21T15:30Z,168,
2023-07-21T16:00Z,170,
2023-07-21T16:30Z,175,
2023-07-21T17:00Z,182,
2023-07-21T17:30Z,189,
2023-07-21T18:00Z,194,
2023-07-21T18:30Z,197,
2023-07-21T19:00Z,205,
2023-07-21T19:30Z,211,
2023-07-21T20:00Z,213,
2023-07-21T20:30Z,215,
2023-07-21T21:00Z,215,
2023-07-21T21:30Z,213,
2023-07-21T22:00Z,212,
2023-07-21T22:30Z,208,
2023-07-21T23:00Z,209,
2023-07-21T23:30Z,198,
2023-07-22T00:00Z,192,
2023-07-22T00:30Z,187,
2023-07-22T01:00Z,184,
2023-07-22T01:30Z,186,
2023-07-22T02:00Z,176,
2023-07-22T02:30Z,170,
2023-07-22T03:00Z,162,
2023-07-22T03:30Z,155,
2023-07-22T04:00Z,152,
2023-07-22T04:30Z,148,
2023-07-22T05:00Z,148,
2023-07-22T05:30Z,148,
2023-07-22T06:00Z,145,
2023-07-22T06:30Z,143,
2023-07-22T07:00Z,135,
2023-07-22T07:30Z,135,
2023-07-22T08:00Z,128,
2023-07-22T08:30Z,122,
2023-07-22T09:00Z,117,
2023-07-22T09:30Z,113,
2023-07-22T10:00Z,105,
2023-07-22T10:30Z,101,
2023-07-22T11:00Z,96,
2023-07-22T11:30Z,93,
2023-07-22T12:00Z,92,
2023-07-22T12:30Z,92,
2023-07-22T13:00Z,93,
2023-07-22T13:30Z,92,
2023-07-22T14:00Z,92,
2023-07-22T14:30Z,92,
2023-07-22T15:00Z,94,
2023-07-22T15:30Z,101,
2023-07-22T16:00Z,102,
2023-07-22T16:30Z,105,
2023-07-22T17:00Z,108,
2023-07-22T17:30Z,109,
2023-07-22T18:00Z,114,
2023-07-22T18:30Z,115,
2023-07-22T19:00Z,111,
2023-07-22T19:30Z,111,
2023-07-22T20:00Z,105,
2023-07-22T20:30Z,104,
2023-07-22T21:00Z,103,
2023-07-22T21:30Z,100,
2023-07-22T22:00Z,100,
2023-07-22T22:30Z,99,
2023-07-22T23:00Z,98,
2023-07-22T23:30Z,94,
2023-07-23T00:00Z,96,
2023-07-23T00:30Z,96,
2023-07-23T01:00Z,97,
2023-07-23T01:30Z,98,
2023-07-23T02:00Z,98,
2023-07-23T02:30Z,99,
2023-07-23T03:00Z,98,
2023-07-23T03:30Z,98,
2023-07-23T04:00Z,98,
2023-07-23T04:30Z,98,
2023-07-23T05:00Z,97,
2023-07-23T05:30Z,98,
2023-07-23T06:00Z,93,
2023-07-23T06:30Z,90,
2023-07-23T07:00Z,91,
2023-07-23T07:30Z,94,
2023-07-23T08:00Z,94,
2023-07-23T08:30Z,96,
2023-07-23T09:00Z,94,
2023-07-23T09:30Z,93,
